동영상 제목,채널명,댓글 유형,작성자,댓글 내용,좋아요,작성일시,대댓글 수,댓글 ID,동영상 ID,작성자 채널 ID,수정일시,상위 댓글 ID,감성
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,최상위 댓글,@SUBUSUNEWS,"※ 본 영상에 출연한 출연자를 향한 인신공격, 비난 및 비방을 담은 댓글은 삭제할 예정입니다.
출연자를 보호하기 위한 최소한의 조치이오니 구독자 여러분의 양해 부탁드립니다.
스브스뉴스는 여러분의 건강한 의견 교류를 권장합니다. 감사합니다.",3259,2023-09-28T02:02:04Z,107,Ugz4Cw6QT5ExH7VpUVV4AaABAg,S1bcy4h1mS8,UCQabORQKQRHP-iUqe-xIFvg,2023-09-28T02:02:04Z,,긍정
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@INCHEONBUS-NO.1,킹아 스브스 최고,163,2023-09-28T02:19:09Z,0,Ugz4Cw6QT5ExH7VpUVV4AaABAg.9vBSniay10u9vBUkqEk1Fu,S1bcy4h1mS8,UCOG8uHQ_f-KbM5qat7dQMrg,2023-09-28T02:19:09Z,Ugz4Cw6QT5ExH7VpUVV4AaABAg,긍정
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@l다크초코,킹애,37,2023-09-28T02:19:44Z,0,Ugz4Cw6QT5ExH7VpUVV4AaABAg.9vBSniay10u9vBUpAAkB5A,S1bcy4h1mS8,UC00LVpwmhOn3r_g42rNHdNA,2023-09-28T02:19:44Z,Ugz4Cw6QT5ExH7VpUVV4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@toptototk,오늘부터 스브스 입덕합니다,57,2023-09-28T02:20:02Z,0,Ugz4Cw6QT5ExH7VpUVV4AaABAg.9vBSniay10u9vBUrKVK-AT,S1bcy4h1mS8,UC4kofNg_8oFAsvwXbLPRtDg,2023-09-28T02:20:02Z,Ugz4Cw6QT5ExH7VpUVV4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@이상민-n7g8w,앨잴땍 네이스,27,2023-09-28T02:22:11Z,0,Ugz4Cw6QT5ExH7VpUVV4AaABAg.9vBSniay10u9vBV6B8SROe,S1bcy4h1mS8,UC6AwaRGwmYEcERojTR_ra8g,2023-09-28T02:22:11Z,Ugz4Cw6QT5ExH7VpUVV4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@리치마루-u6q,스브스 킹아,17,2023-09-28T02:24:19Z,0,Ugz4Cw6QT5ExH7VpUVV4AaABAg.9vBSniay10u9vBVLhYesb9,S1bcy4h1mS8,UCY-bVvlpPwlYqy19qQZWArg,2023-09-28T02:24:19Z,Ugz4Cw6QT5ExH7VpUVV4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,최상위 댓글,@lifestyleparkoh5314,"팬들 인터뷰 보니까 소통이 핵심이네 ㅋㅋ
현실 아이돌은 소통이 힘든데 버츄얼은 매일 방송하고 커뮤니티 피드백 받아주고 등등 이러면 팬이 생길수밖에없지 재밌고",726,2024-02-23T06:35:47Z,3,UgzIMuQWrjkh0Umye7x4AaABAg,S1bcy4h1mS8,UCcAK-tUAIC6XudM4BoB6IWQ,2024-02-23T06:35:47Z,,긍정
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@user13486,하긴 아이돌들 소통이래봐야 인스타같은거뿐이니까 많아봣자 팬카페에 확률출현 같은거?,36,2024-04-14T01:34:44Z,0,UgzIMuQWrjkh0Umye7x4AaABAg.A091m5BUd85A2BorjxCwvc,S1bcy4h1mS8,UCd0hHC-n0LsEvE72_y374_w,2024-04-14T01:34:44Z,UgzIMuQWrjkh0Umye7x4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@sttens123,가장 큰 차이지 심리적인 거리감이 진짜 다른 듯,59,2024-04-16T14:33:11Z,0,UgzIMuQWrjkh0Umye7x4AaABAg.A091m5BUd85A2IMXypyBhq,S1bcy4h1mS8,UCUmtW5apDgNDTcuFOyiffLQ,2024-04-16T14:33:11Z,UgzIMuQWrjkh0Umye7x4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@bongdodo900,정확하게 보셧네요 ㅎㅎ,1,2024-11-16T04:30:23Z,0,UgzIMuQWrjkh0Umye7x4AaABAg.A091m5BUd85AAtJfF8wRtS,S1bcy4h1mS8,UCSZBWsJvFFhkOFJ7sImACpg,2024-11-16T04:30:23Z,UgzIMuQWrjkh0Umye7x4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,최상위 댓글,@ggeumo,사장님이란 분이 인터뷰하는데 잘생긴 얼굴과 태평양 어깨만 믿고 너무 후줄근한 차림으로 오셨네요..,546,2023-09-28T03:06:54Z,2,UgwFosG3yEFMVT_OVQd4AaABAg,S1bcy4h1mS8,UCBCyMWvSFwPiaNRdarpCiLA,2023-09-28T03:06:54Z,,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@ChoiMiffy,말더듬는거 너무귀여워형...,30,2023-09-28T03:09:46Z,0,UgwFosG3yEFMVT_OVQd4AaABAg.9vB_D_SM1sw9vB_YagxRtx,S1bcy4h1mS8,UCiBRt6W8IrhxsnSg6Hus_cg,2023-09-28T03:09:46Z,UgwFosG3yEFMVT_OVQd4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@Blaksixk,그러게요 우끼끼,3,2024-03-28T17:33:10Z,0,UgwFosG3yEFMVT_OVQd4AaABAg.9vB_D_SM1swA1Xl1aS41Mg,S1bcy4h1mS8,UCulpKIeX8IszYvJzWAsiNWg,2024-03-28T17:33:10Z,UgwFosG3yEFMVT_OVQd4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,최상위 댓글,@gosegu,"안녕하세요! 이세계아이돌의 청량함과 98년생을 맡고있는 고세구입니다! ^ㅁ^
스브스 뉴스팀과 함께 인터뷰를 받게 되다니... 너무 뜻깊고 영광인 시간이었습니다! 감사합니다!
다들 즐거운 추석 한가위 보내세요!!!!!!!!",10976,2023-09-28T04:01:57Z,428,Ugy4LY0a5bpzSqEpVi54AaABAg,S1bcy4h1mS8,UCV9WL7sW6_KjanYkUUaIDfQ,2023-09-28T04:01:57Z,,긍정
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@hearthnell,킹아,274,2023-09-28T04:03:23Z,0,Ugy4LY0a5bpzSqEpVi54AaABAg.9vBfWqAExak9vBfgLeW17w,S1bcy4h1mS8,UC-NsyXX3JoH5SL93yVFoqvw,2023-09-28T04:03:23Z,Ugy4LY0a5bpzSqEpVi54AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@뜨거운_아아,와!!! 세구님!!! 세구님도 즐거운 추석 한가위 보내세요!!!,154,2023-09-28T04:03:41Z,0,Ugy4LY0a5bpzSqEpVi54AaABAg.9vBfWqAExak9vBfi_p83gp,S1bcy4h1mS8,UCxMBON4C7lnFMHhthTccuxw,2023-09-28T04:04:12Z,Ugy4LY0a5bpzSqEpVi54AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@망나니얌,킹아!,52,2023-09-28T04:03:52Z,0,Ugy4LY0a5bpzSqEpVi54AaABAg.9vBfWqAExak9vBfjq4W68B,S1bcy4h1mS8,UCJ52JYX3rd4QtaBCZsCywXQ,2023-09-28T04:03:52Z,Ugy4LY0a5bpzSqEpVi54AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@hyeopgok_polarbear,헉,23,2023-09-28T04:03:57Z,0,Ugy4LY0a5bpzSqEpVi54AaABAg.9vBfWqAExak9vBfkQkPOAv,S1bcy4h1mS8,UCefsFxoI4LzxcMXfdQdDvVg,2023-09-28T04:03:57Z,Ugy4LY0a5bpzSqEpVi54AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@ohhamdo,킹애!!!,19,2023-09-28T04:04:06Z,0,Ugy4LY0a5bpzSqEpVi54AaABAg.9vBfWqAExak9vBflXeIvLR,S1bcy4h1mS8,UCi0Eqd5YbwLCqbVTHJ5u8xg,2023-09-28T04:04:06Z,Ugy4LY0a5bpzSqEpVi54AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,최상위 댓글,@lyebye,세상이 나를 억까해 라는 댓글이 많아보이는데 세상은 너한테 관심 없음 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,20,2024-02-19T18:19:44Z,0,UgxizdkZ_qaOSLtrsvJ4AaABAg,S1bcy4h1mS8,UCeRbPvGBFk2O7X6hlrfze1w,2024-02-19T18:19:44Z,,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,최상위 댓글,@실명전사긽쨡뙖,"자존감을 올리는 쉬운 방법: 남의 결함찾기
자존감을 올리는 어려운 방법: 내 결함 메꾸기",571,2023-09-28T04:59:31Z,7,UgwCiRAz5LSnBV20iqB4AaABAg,S1bcy4h1mS8,UCp7_UjJgldbC-iV8W4EPAhw,2023-09-28T04:59:31Z,,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@연동용-i8m,눈물을 흘리며 추천,27,2023-09-28T05:00:58Z,0,UgwCiRAz5LSnBV20iqB4AaABAg.9vBm6RAIjJU9vBmH5acgOn,S1bcy4h1mS8,UCOVM3moEFxcQixeieFD3ZlQ,2023-09-28T05:00:58Z,UgwCiRAz5LSnBV20iqB4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@Ineaf_0804,역시 형이야,11,2023-09-28T05:03:31Z,0,UgwCiRAz5LSnBV20iqB4AaABAg.9vBm6RAIjJU9vBmZp2MDPf,S1bcy4h1mS8,UCePUO4jYvxTXAtq-6Eir80Q,2023-09-28T05:03:31Z,UgwCiRAz5LSnBV20iqB4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@fantasticBull,이정도면 송도에 오영택 기념비 세워야한다.,22,2023-09-28T05:08:05Z,0,UgwCiRAz5LSnBV20iqB4AaABAg.9vBm6RAIjJU9vBn5CnbI02,S1bcy4h1mS8,UC2Dfo-GlseRwduX4LCplFgQ,2023-09-28T05:08:10Z,UgwCiRAz5LSnBV20iqB4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@nephoneeee,​@fantasticBull송도 주민으로써 격하게 찬성합니다,2,2023-09-29T10:58:38Z,0,UgwCiRAz5LSnBV20iqB4AaABAg.9vBm6RAIjJU9vF--dAB-Rc,S1bcy4h1mS8,UChb1WLnt0QKgAeOxgh66fgw,2024-06-18T04:23:08Z,UgwCiRAz5LSnBV20iqB4AaABAg,긍정
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@Lio-no.10,후자는 맞는데 전자는 남 결함찾는다고 내 자존감이 올라가지 않음. 자존감은 나를 아끼고 존중하는 마음인데 남 깎고 자위질하는 건 그냥 허영된 자존심 채우는 것 밖에 안됨.,4,2024-03-05T19:21:04Z,0,UgwCiRAz5LSnBV20iqB4AaABAg.9vBm6RAIjJUA0bj5nkGLFL,S1bcy4h1mS8,UCealQUB94uXHLi61hddR_dQ,2024-03-05T19:21:04Z,UgwCiRAz5LSnBV20iqB4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,최상위 댓글,@odoken477,안 좋아할순 있는데 굳이 혐오하면서까지 욕할 필요가 있나.. 그냥 저런 문화도 있나보다하면되는 거,718,2023-09-30T16:01:58Z,22,UgwGdYFSb-l8aQR2Rg94AaABAg,S1bcy4h1mS8,UCgIljoBVSihtasHC7tOxzmQ,2023-09-30T16:01:58Z,,긍정
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@푸바오도축업자,나라를 좀먹는거 아니노,1,2023-10-05T10:16:26Z,0,UgwGdYFSb-l8aQR2Rg94AaABAg.9vI6WA5JtOX9vUMwn6YcpZ,S1bcy4h1mS8,UC4f8XCWOPzVR4wYJKsiIIuw,2023-10-05T10:16:26Z,UgwGdYFSb-l8aQR2Rg94AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@gret8090,똑같은 찐따들끼리 급 나누고 우월감 느끼는게 개웃김 ㅋㅋㅋㅋㅋ,90,2024-02-05T09:10:16Z,0,UgwGdYFSb-l8aQR2Rg94AaABAg.9vI6WA5JtOXA-Qy8o3YEFj,S1bcy4h1mS8,UCspFPpDK52YI3WH7erYzFig,2024-02-05T09:10:16Z,UgwGdYFSb-l8aQR2Rg94AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@비교불가,​@gret8090나 육수인데 이거맞다,21,2024-02-16T18:50:34Z,0,UgwGdYFSb-l8aQR2Rg94AaABAg.9vI6WA5JtOXA-tKIeU189K,S1bcy4h1mS8,UCx7nBJHNdnd0_2T7JJFiSsQ,2024-06-18T02:09:13Z,UgwGdYFSb-l8aQR2Rg94AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@user-Sg7ok6ew71,​@푸바오도축업자우리가 나라에 뭐 해끼쳤냐ㅠㅠ,31,2024-02-17T12:15:25Z,0,UgwGdYFSb-l8aQR2Rg94AaABAg.9vI6WA5JtOXA-vBsFzD3Od,S1bcy4h1mS8,UCCaaBfqv6u3jwK64woMHhQQ,2024-06-18T02:09:13Z,UgwGdYFSb-l8aQR2Rg94AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@h-119,웃긴건 별로다 왜이러냐 이런 댓글도 자기들 생각 쓰는건데 그런건 쓰지말고 응원만 쓰라는게 여기가 공산국가냐고ㅋㅋㅋㅋ 응원만 듣고싶으면 다시 음지로 들어가던가,1,2024-03-02T07:59:42Z,0,UgwGdYFSb-l8aQR2Rg94AaABAg.9vI6WA5JtOXA0TmjfHUxIS,S1bcy4h1mS8,UCzPdknswFnMfKVAr0etTE2Q,2024-03-02T07:59:42Z,UgwGdYFSb-l8aQR2Rg94AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,최상위 댓글,@jhb7212,기자님 좋은 컴퓨터 지급받으시길 기원합니다,280,2023-09-29T13:44:48Z,3,UgwyQYnSYby3iRm4mOB4AaABAg,S1bcy4h1mS8,UCJ6MRAaouejlDkCFe1QGPBw,2023-09-29T13:44:48Z,,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@midori-q6l,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,6,2024-07-17T13:26:25Z,0,UgwyQYnSYby3iRm4mOB4AaABAg.9vFI0fJjba_A6-81YTc4VV,S1bcy4h1mS8,UCUvMAEV282ccPnJd168-nlQ,2024-07-17T13:26:25Z,UgwyQYnSYby3iRm4mOB4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@hng9341,기자님 똥컴 눈물남 ㅠㅠ,7,2024-08-12T17:32:27Z,0,UgwyQYnSYby3iRm4mOB4AaABAg.9vFI0fJjba_A72WrFe4Q_G,S1bcy4h1mS8,UCLA0Xl-Xk8iSleg8aL2G3Ew,2024-08-12T17:32:27Z,UgwyQYnSYby3iRm4mOB4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@Ebaule,안튕기는게 다행일정도로 끊김..ㅠ,0,2025-01-15T14:30:31Z,0,UgwyQYnSYby3iRm4mOB4AaABAg.9vFI0fJjba_ADJt2GVm9ie,S1bcy4h1mS8,UCkP_3gyKChAbLh1f7nbLcTA,2025-01-15T14:30:31Z,UgwyQYnSYby3iRm4mOB4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,최상위 댓글,@midori-q6l,나라에서 컴퓨터 지원 안해주냐 이정도면 좀 해줘라 열심히 하시는데,10,2024-07-17T13:26:45Z,0,Ugx5yVLPWzKhEidJd954AaABAg,S1bcy4h1mS8,UCUvMAEV282ccPnJd168-nlQ,2024-07-17T13:26:45Z,,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,최상위 댓글,@user-hl8ec1vd1,스브스 컴좀 바꿔라;,375,2023-09-28T08:05:47Z,5,Ugw1UaprQn8SHO0MqB14AaABAg,S1bcy4h1mS8,UCxB1CyzgpVVWOGiclqTbDbg,2023-09-28T08:05:47Z,,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@DdoANa,ㄹㅇ 개똥컴이라 렉걸리네,65,2023-09-28T08:33:48Z,0,Ugw1UaprQn8SHO0MqB14AaABAg.9vC6QhVBbw49vC9cxRztqA,S1bcy4h1mS8,UCoU08JgEcKcCgq3MunaWuFQ,2023-09-28T08:33:48Z,Ugw1UaprQn8SHO0MqB14AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@우유-j4n,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,2024-01-30T12:39:25Z,0,Ugw1UaprQn8SHO0MqB14AaABAg.9vC6QhVBbw4A-BtJJCBBv5,S1bcy4h1mS8,UCfZ_A9bSRQXDDuITdZTg3Lg,2024-01-30T12:39:25Z,Ugw1UaprQn8SHO0MqB14AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@pyeongpalju,ㄹㅇ 뭔 vr챗도 안돌아가냐,10,2024-02-01T13:38:10Z,0,Ugw1UaprQn8SHO0MqB14AaABAg.9vC6QhVBbw4A-H8cTEyQ8e,S1bcy4h1mS8,UC9882Pf_m0Rm4nrHbrI3b0w,2024-02-01T13:38:10Z,Ugw1UaprQn8SHO0MqB14AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@anch0viii,와씨 ㅋㅋㅋㅋㅋㅋㅋ,0,2024-04-23T13:58:15Z,0,Ugw1UaprQn8SHO0MqB14AaABAg.9vC6QhVBbw4A2_K6Bq8yxq,S1bcy4h1mS8,UCwXmXgbaF4jmamJIRwotEvw,2024-04-23T13:58:15Z,Ugw1UaprQn8SHO0MqB14AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@리틀머메이드,스브스:우리도 바꾸고싶어ㅠㅠ,0,2025-01-07T01:10:57Z,0,Ugw1UaprQn8SHO0MqB14AaABAg.9vC6QhVBbw4ACyrB3FSsXv,S1bcy4h1mS8,UCvLmpFeZ2f5aoUm2yRmDyaA,2025-01-07T01:10:57Z,Ugw1UaprQn8SHO0MqB14AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,최상위 댓글,@turtle_777-w4s,"사실 아직도 그들의 매력은 잘 모르겠지만 자기들이 좋다는데 욕할 생각은 없음.
 자기가 안 좋아하는걸 좋아한다고 욕하는 사람들이 많아서 슬플 따름임",291,2023-09-28T02:42:04Z,11,UgyTdu-rOFm9hSS14j54AaABAg,S1bcy4h1mS8,UCNgDgZwpICeRrXY-ysdR0_A,2023-09-28T02:42:04Z,,긍정
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@Stopthesteal-o6c,마인드 너무 멋져요!!,3,2023-09-28T02:47:42Z,0,UgyTdu-rOFm9hSS14j54AaABAg.9vBXNkbe-rL9vBY1-Cqegm,S1bcy4h1mS8,UCNlfrUyM6aCa5nLWg1G-Mcg,2023-09-28T02:47:42Z,UgyTdu-rOFm9hSS14j54AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@녹두레기,진짜 멋지십니다,1,2023-09-28T02:50:54Z,0,UgyTdu-rOFm9hSS14j54AaABAg.9vBXNkbe-rL9vBYOQ5rqfY,S1bcy4h1mS8,UCPmbNoXr-UojpuOsv4uaZiw,2023-09-28T02:50:54Z,UgyTdu-rOFm9hSS14j54AaABAg,긍정
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@what_my_name_is,ㅇㅈ,0,2023-09-28T02:51:11Z,0,UgyTdu-rOFm9hSS14j54AaABAg.9vBXNkbe-rL9vBYQYQxAO4,S1bcy4h1mS8,UCbk9rDrTNr9oVDIYDF9NQUA,2023-09-28T02:51:11Z,UgyTdu-rOFm9hSS14j54AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@Nyyho,감사합니다~~!,1,2023-09-28T02:54:42Z,0,UgyTdu-rOFm9hSS14j54AaABAg.9vBXNkbe-rL9vBYpFNS3Gy,S1bcy4h1mS8,UCqdJBpCaRfM6MtsD4Ewb4gA,2023-09-28T02:54:42Z,UgyTdu-rOFm9hSS14j54AaABAg,긍정
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@turtle_777-w4s,"@@dlwoaudx  내가 정치에는 정말 잼병이라 그분들 얼굴도 모름......
정치에 관심없다는 점에서 욕먹으면 모를까 그분들 욕한적은 없음",6,2024-02-20T01:35:59Z,0,UgyTdu-rOFm9hSS14j54AaABAg.9vBXNkbe-rLA00m4bdJ69p,S1bcy4h1mS8,UCNgDgZwpICeRrXY-ysdR0_A,2024-05-30T18:27:37Z,UgyTdu-rOFm9hSS14j54AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,최상위 댓글,@하하하1005,형 긴장한거 다보여 ㅋㅋㅋㅋㅋㅋ,12,2023-09-28T05:56:37Z,0,UgwOBYonQGQ7aO_7QpJ4AaABAg,S1bcy4h1mS8,UC0r7SaPtF20818tqua6Snvg,2023-09-28T05:56:37Z,,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,최상위 댓글,@Mangupdate,얘들아 악플 좀 내비둬 이번 영상에서 특히 날카롭게 구는 애들이 많네 실제 아이돌들도 별 이상한 걸로 욕하는 사람들 많은데 우리라고 별 거 다르겠어? 그리고 봤잖아 우욱거리던 사람들이 몇 달 뒤에 이세돌 프사달고 있는거 ㅋㅋㅋㅋㅋ 유입될수있는 사람들이니까 제발 유하게 굴자..,201,2023-09-30T02:47:11Z,5,UgxrTf7eUEDR_dI-A1B4AaABAg,S1bcy4h1mS8,UCS1i26TwofdPXj1Z2-Elh1w,2023-09-30T02:47:11Z,,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@flyingdog-11,"이거ㄹㅇ
잼민 이파리들이 알잘딱을 잘 못함
신고만 넣으면 되는데",15,2023-09-30T02:49:30Z,0,UgxrTf7eUEDR_dI-A1B4AaABAg.9vGgYwQXDCH9vGgoxuG-pl,S1bcy4h1mS8,UCh7qWJLZg7vct8kDDTItJtg,2023-09-30T02:49:30Z,UgxrTf7eUEDR_dI-A1B4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@AAA-i8u7w,"결국 과도기라 비판하는 사람들이 많을 수 밖에 없음 그냥 무시하고 자기 갈 길 가면 됨 
아무리 욕하더라도 서로에게 가는 피해는 거의 없음",4,2023-09-30T13:11:35Z,0,UgxrTf7eUEDR_dI-A1B4AaABAg.9vGgYwQXDCH9vHo09uIWsD,S1bcy4h1mS8,UCIIuyqpVkrXPpv-xVAeB2_A,2023-09-30T13:11:35Z,UgxrTf7eUEDR_dI-A1B4AaABAg,중립
