동영상 제목,채널명,댓글 유형,작성자,댓글 내용,좋아요,작성일시,대댓글 수,댓글 ID,동영상 ID,작성자 채널 ID,수정일시,상위 댓글 ID,감성
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,최상위 댓글,@mando_0411,야야 울 언닌 봉잡고 웃으면서 회오리 만들어. 날아? 우린 돌아. 확 마,3,2025-04-29T11:07:37Z,0,UgxlzcjTBJT0pS7bZot4AaABAg,qOB5sIujPH8,UC-6CKmLGgfkWKj7bMqt8_cQ,2025-04-29T11:07:37Z,,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,최상위 댓글,@Junoisdragon,누가 인스타에 목매달았냐는 댓글 달았었던거같은뎈ㅋㅋㅋㅋ,0,2025-06-25T01:23:03Z,0,UgyWvdfS92cmFlNMi6R4AaABAg,qOB5sIujPH8,UCP3lQ7-VxmRk9FvGnUfxCRw,2025-06-25T01:23:03Z,,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,최상위 댓글,@정우는달달해,미쳣냐고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,2025-09-09T11:44:00Z,0,UgzO3gsNo4fe9BxxFv14AaABAg,qOB5sIujPH8,UCoeDiNxfJiZBblW8rk5WhlA,2025-09-09T11:44:00Z,,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,최상위 댓글,@펭기니-x2x,앜ㅋㅋㅋㅋㅋ 엔시티 이런건 좀 지라고ㅋㅋㅋㅋ,4,2025-07-05T17:30:01Z,0,Ugxw5k3fuOAl1d1gmQZ4AaABAg,qOB5sIujPH8,UCW0YDY651XHhaalirdJvJ6A,2025-07-05T17:30:01Z,,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,최상위 댓글,@chJfantz,심지어 스타일도 비슷한 애들끼리 날아다니네 ㅋㅋㅋ,0,2025-08-31T14:50:37Z,0,UgxV89ddCyktghiYTm14AaABAg,qOB5sIujPH8,UC-47IWQhckS51l1m01nndeg,2025-08-31T14:50:37Z,,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,최상위 댓글,@사온13,받아치는 거 개쩐다. 저거 어케 했지? 나도 편집해보고 싶다,0,2026-01-20T12:29:32Z,0,UgwrfM90EK6xqnPb2b94AaABAg,qOB5sIujPH8,UCpo4xwHTxUfP1ng_x2v9s9Q,2026-01-20T12:29:32Z,,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,최상위 댓글,@Itsbluv,하… 공중부양 보자마자 유타 나올줄 알았다… ㅋㅋㅋㅋㅋㅋㅋ,1,2025-05-02T14:10:08Z,0,Ugzpk3F2IWrLyF0FI-p4AaABAg,qOB5sIujPH8,UCKChIA11SnHU7BOyKZzOaKA,2025-05-02T14:10:08Z,,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,최상위 댓글,@Ddon_9,저 놀란 표정 겁나 웃기닼ㅋㅋ,0,2025-11-17T10:35:29Z,0,Ugy9oCnEy9cmPOBA-8J4AaABAg,qOB5sIujPH8,UCVzJXwFtbGCRsRkS4vLmw3Q,2025-11-17T10:35:29Z,,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,최상위 댓글,@플Fl도,아닠ㅋㅋㅋㅋㅋ플레이브도 개지리는데 그걸 또 받아주넼ㅋㅋㅋㅋㅋ,0,2025-05-02T14:39:09Z,0,UgxKmHPY_lvVJ12FQdx4AaABAg,qOB5sIujPH8,UCvTrPRNuJ3wFa67DATsnpUA,2025-05-02T14:39:09Z,,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,최상위 댓글,@hhhhdoejk8129,지능형 안티 아니냐고 ㅋㅋㅋㅋ,2,2025-04-30T08:12:22Z,0,Ugy7eQJIXk9DC9ZjgRF4AaABAg,qOB5sIujPH8,UC4jUJUktE5R4mmAerZ9DYMw,2025-04-30T08:12:22Z,,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,최상위 댓글,@요롬코롬일상,아니 근데 쥰내 웃기넼ㅋㅋ 갑자기 하늘을 쳐 날아ㅡㅋㅋㅋ,0,2025-05-13T07:38:44Z,0,UgznTqVwbSX4oTOQxDt4AaABAg,qOB5sIujPH8,UCCJHNKgUFyMquxxGPgtW3Ig,2025-05-13T07:38:44Z,,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,최상위 댓글,@이히힝-g8k,르세라핌은 순간이동도하고 눈에서 레이저도 나간다고ㅋㅋㅋㅋㅋ,0,2025-05-06T08:30:09Z,0,Ugx9KUeovR2w-UN_GPh4AaABAg,qOB5sIujPH8,UCDSbc_jlnjgZ5aJux9pjJDg,2025-05-06T08:30:09Z,,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,최상위 댓글,@lxxmiho142-u8x,둘 다 웃곀ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,2025-09-20T11:45:13Z,0,UgzrJ5J1NcK_IdWHYEF4AaABAg,qOB5sIujPH8,UC8PPi6RKPUbscc-wcrDwf-w,2025-09-20T11:45:13Z,,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,최상위 댓글,@지윤이-i8d,둘다 존나웃기네 ㅋㅎㅋㅎ,0,2025-11-22T14:01:30Z,0,Ugyph3AlSpPg8HAPfIV4AaABAg,qOB5sIujPH8,UCXy3AM0jgTWnTqeeRCRKvLg,2025-11-22T14:01:30Z,,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,최상위 댓글,@룰루-i3b,저거 올린 사람 팬도 아니라던데😂,47,2025-04-29T09:29:24Z,2,Ugyr9ZzJ2jrKyO_KSmt4AaABAg,qOB5sIujPH8,UCa30Sr4AvLdDxvNlK3iCHiw,2025-04-29T09:29:24Z,,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,대댓글,@룰루-i3b,오히려 저 게시물 플레이브 까려는 게시물인듯🤣,5,2025-04-29T09:30:06Z,0,Ugyr9ZzJ2jrKyO_KSmt4AaABAg.AHV8FlJg1amAHV8KzBGzVD,qOB5sIujPH8,UCa30Sr4AvLdDxvNlK3iCHiw,2025-04-29T09:30:06Z,Ugyr9ZzJ2jrKyO_KSmt4AaABAg,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,대댓글,@룰루-i3b,"그리고 요즘 저런 거 못하는 아이돌이 어딨어
특수능력은 다 갖고있지",0,2025-04-29T09:30:53Z,0,Ugyr9ZzJ2jrKyO_KSmt4AaABAg.AHV8FlJg1amAHV8Qh-61LV,qOB5sIujPH8,UCa30Sr4AvLdDxvNlK3iCHiw,2025-04-29T09:30:53Z,Ugyr9ZzJ2jrKyO_KSmt4AaABAg,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,최상위 댓글,@1121주지민,아무리 버츄얼이더라고 무한확장은 안겪어봤잖아…?,5,2025-06-22T09:40:29Z,1,UgzvD_wJbWPE5CFVjON4AaABAg,qOB5sIujPH8,UC2ngXWFbYK56nhQ-BAT2hyg,2025-06-22T09:40:29Z,,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,대댓글,@diekaine,ㅋㅋㅋㅋㅋㅋ ㅅㅂ 웃다가 생각해보니 웃을 때가 아니지만 이제 무한확장 끝났으니 뭐 ㅋㅋㅋㅋ,0,2025-06-28T18:43:27Z,0,UgzvD_wJbWPE5CFVjON4AaABAg.AJfCSEZuHaRAJvcMGvh_dl,qOB5sIujPH8,UCXxGV_iwo16OPoomnQvRE0A,2025-06-28T18:43:27Z,UgzvD_wJbWPE5CFVjON4AaABAg,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,최상위 댓글,@yo-f8m,아니 엔시티 127 미쳤ㅇㅓㅜㅜㅋㅋㄱㄲㄱㅋㅋㅋ,0,2025-08-13T10:27:31Z,0,Ugy0IAlhmUUZ6s1rPYx4AaABAg,qOB5sIujPH8,UC0R15O5MOSLCm5_1v4t_ToQ,2025-08-13T10:27:50Z,,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,최상위 댓글,@HariPeople1819,존나 팬덤 둘다 귀여워죽겠네ㅋㅋ,0,2025-04-30T01:32:14Z,0,UgzBIMAqUAzCW29MYSR4AaABAg,qOB5sIujPH8,UCt0dw0ioo_cf-EOAqNcMDog,2025-04-30T01:32:14Z,,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,최상위 댓글,@scsong7777,저거 예준이 생일에 올린것도 개웃김 ㅋㄱㅋㄱㅋ,0,2025-08-08T06:50:42Z,0,UgyhhnzPKJK-voKmoY54AaABAg,qOB5sIujPH8,UCy8OfM1p58wOHip9qlbq_ew,2025-08-08T06:50:42Z,,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,최상위 댓글,@조수연-w1l,ㅋㅋㅋㅋ시즈니이자 플리는 웃고갑니닼ㅋㅋㅋㅋㅋㅋ,0,2025-04-30T13:49:59Z,0,UgzDmTqxpxVCMUBEOzt4AaABAg,qOB5sIujPH8,UChg8qisO3F95Ojm-50pkHNw,2025-04-30T13:49:59Z,,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,최상위 댓글,@VIichan_RANE,ㅈㄴ 웃기넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 진짜 즐기는 놈들ㅋㅋㅋㅋ,0,2025-05-07T22:18:01Z,0,UgwOa1i5LP0zjY4o4sB4AaABAg,qOB5sIujPH8,UCwH9f0nhcalCRR4ewTdWhUA,2025-05-07T22:18:01Z,,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,최상위 댓글,@neon-n20n,"""나 완전히 새 됐어""",2,2025-04-30T13:05:14Z,0,UgwUJm_DJnxrs2sC78l4AaABAg,qOB5sIujPH8,UC2v0XnE5JhJeVtz6s1TgK4w,2025-04-30T13:05:14Z,,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,최상위 댓글,@suri9087,와 개웃기다 ㅋㅋㅋㅋㅋㅋㅋㅋ,0,2025-04-29T05:53:05Z,0,Ugx9Qhau9L30uqiyxsl4AaABAg,qOB5sIujPH8,UCu8OAuQdyx0MJIzeP6ABDOQ,2025-04-29T05:53:05Z,,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,최상위 댓글,@Green_with_Bubbletea,???:손은 잡을 수 있냐?,2,2025-04-29T11:05:28Z,0,UgyhPucNnLUFCXQQ2BR4AaABAg,qOB5sIujPH8,UC8GwRrl8FC-zTvnxnqHFdMg,2025-04-29T11:05:28Z,,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,최상위 댓글,@bear-415,ㅋㅋㅋㅋㅋㅋ아 개 웃곀ㅋㅋㅋㅋㅋㅋ,0,2025-05-01T14:43:17Z,0,Ugwz23J76xQcy8Cj7Zx4AaABAg,qOB5sIujPH8,UC_IIMU6xMtghquTQeotZRtQ,2025-05-01T14:43:17Z,,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,최상위 댓글,@rigen47,이런 걸로 싸우는 건 또 첨봤네 ㅋㅋㅋㅋㅋㅋㅋ,0,2025-04-30T08:30:04Z,0,UgyFKvMBpLYgOITFy354AaABAg,qOB5sIujPH8,UCduGaxqaq7NuZrYe9jc4sPQ,2025-04-30T08:30:34Z,,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,최상위 댓글,@발로란트공식,누가 얘네는 월에 만원만 내면 해외여행 공짜라고 한거 아직도 웃김 ㅠㅠㅌㅋㅋㅌㅋ,1,2025-04-30T07:02:26Z,0,UgyQQiwK8yT5JR3GTYB4AaABAg,qOB5sIujPH8,UCfNE9GlxiocQelC_uQQ-mVw,2025-04-30T07:02:26Z,,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,최상위 댓글,@보라보라해-v5n4p,넘 웃기다 ㅋ♥️,0,2025-10-14T17:27:04Z,0,UgyiBYiQzszct2cI0B14AaABAg,qOB5sIujPH8,UCXzylS2xZ9vaaADyEDpnERA,2025-10-14T17:27:04Z,,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,최상위 댓글,@나는지미,"""너네 자랑하고 싶은거 있음 얼마든지 해""",0,2025-05-06T11:12:15Z,0,UgxFQbYjhE1V6Gz_Moh4AaABAg,qOB5sIujPH8,UCDAibE6YHVu6En2crE4DmRw,2025-05-06T11:12:15Z,,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,최상위 댓글,@Suhyeok_1,가사도 즐기는 놈들 ㅇㅈㄹ하니까 걍 개웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,2025-05-23T17:58:21Z,0,UgxF6tJg4dVXaF8AdKh4AaABAg,qOB5sIujPH8,UCD9MHYJE8MTDPZCX6q_giGw,2025-05-23T17:58:21Z,,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,최상위 댓글,@ANZE91,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아잌ㅋㅋㅋㅋㅋ,0,2025-05-06T15:22:20Z,0,Ugx74wbmuzCoFeduEuF4AaABAg,qOB5sIujPH8,UCsPiUpxJ5JO1GE1gGeu1GlA,2025-05-06T15:22:20Z,,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,최상위 댓글,@vovoq52,그냥 초등학생들끼리 “우리집은 정수기에서 얼음 나온다~!” 하는 느낌 ㅋㅋ 귀엽네요,2,2025-04-29T13:42:11Z,2,UgzBBPzaAAMaDVIfsup4AaABAg,qOB5sIujPH8,UCFCTZFnhuihHcSiiJ3deurA,2025-04-29T13:42:11Z,,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,대댓글,@user-bh7nw7lr5b,@꼼쭈리악의 없이 귀엽게 봐 주는 사람들한테 굳이 해명 글 안 써도 될 것 같은데….. 억울한 건 알겠는데 이런 거 하나하나 집어 말하면 오히려 피곤해 하는 사람들 많아요,2,2025-04-30T06:33:47Z,0,UgzBBPzaAAMaDVIfsup4AaABAg.AHVaBFjPB9XAHXOxTXiaI6,qOB5sIujPH8,UCtqAgerPEHPcQUjLa5S88AQ,2025-04-30T06:33:47Z,UgzBBPzaAAMaDVIfsup4AaABAg,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,대댓글,@vovoq52,@꼼쭈리 네 전 플레이브팬이에요,0,2025-04-30T08:06:18Z,0,UgzBBPzaAAMaDVIfsup4AaABAg.AHVaBFjPB9XAHXZXzWvmNE,qOB5sIujPH8,UCFCTZFnhuihHcSiiJ3deurA,2025-04-30T08:06:18Z,UgzBBPzaAAMaDVIfsup4AaABAg,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,최상위 댓글,@hrj1881,개같이 웃기넼 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,2025-06-07T13:09:33Z,0,Ugy7kUiz6OcQnH36jfF4AaABAg,qOB5sIujPH8,UCDJe6xvnOtW8yxlVLGUUmeA,2025-06-07T13:09:33Z,,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,최상위 댓글,@사람-p3t4h,버츄얼 ㅈㄴ웃기네ㅋㅋㅋㅋ,2,2025-07-11T07:08:07Z,0,UgwcpZArtgYHcAyVrYV4AaABAg,qOB5sIujPH8,UCjTPd1fVAmL9X_XJIFYHmMw,2025-07-11T07:08:07Z,,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,최상위 댓글,@성훈국가공인애인,우리 엔하이픈은 저게 일상임,0,2026-01-17T04:40:02Z,0,UgwXzJTxXWiMhRFscTd4AaABAg,qOB5sIujPH8,UCH7GwuxefsxHdUNjWg9IKpw,2026-01-17T04:40:02Z,,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,최상위 댓글,@Alice-gl6um,아 진짜 하네😂😂😂😂😂😂😂😂,0,2025-04-28T23:59:15Z,0,Ugxy9hdA69Oq4wYKno54AaABAg,qOB5sIujPH8,UC6feWlTqkZBS6iVtZIJhVUA,2025-04-28T23:59:15Z,,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,최상위 댓글,@구구인데요-d,"""아 ㅋ 따끈따끈 베이커리에서 만든 빵은 먹으면 하늘 날는데""",0,2025-04-30T09:29:04Z,0,UgykNCFpmVgWSGADe2t4AaABAg,qOB5sIujPH8,UC6Okn0pJReamBGBE9msTHtw,2025-04-30T09:29:04Z,,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,최상위 댓글,@하루-v7l8e,개웃기네 그냥 ㅋㅋㅋ,0,2025-04-30T06:48:23Z,0,UgxMvMEeWkEXkPPGdG54AaABAg,qOB5sIujPH8,UCtcdFNW_r2nVQs2JVqLnfng,2025-04-30T06:48:23Z,,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,최상위 댓글,@wish.42-t6l,그냥 ㅈㄴ 웃기네 ㅋㅋ,1,2025-04-29T02:40:24Z,0,UgwSq5ALfi5l3XwHuXV4AaABAg,qOB5sIujPH8,UCFWLWJizvL_QH_o8oVftygw,2025-04-29T02:40:24Z,,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,최상위 댓글,@user-fy5jv5sj8p,"그거 있는데 “나 완전히 새 됐어“
‘펄럭펄럭’",0,2025-05-03T04:28:56Z,0,UgxNy8WA17p7T0HFXmV4AaABAg,qOB5sIujPH8,UCVj15tf0r82sVyk9FNj6PLA,2025-05-03T04:29:28Z,,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,최상위 댓글,@안다온이,어우 바이럴마케팅? 개꿀,1,2025-06-20T01:12:42Z,0,Ugy9d8KdlfuaG02aFpF4AaABAg,qOB5sIujPH8,UCWxA87s0eE42NvWIAL1Xmfw,2025-06-20T01:12:42Z,,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,최상위 댓글,@벼아리-q1g,ㅏ ㅋㅋㅋ 개웃기네 ㅋㅋㅋ,0,2025-05-27T06:15:16Z,0,Ugxkrj0wUJDFezS_NTx4AaABAg,qOB5sIujPH8,UCpW1KZNHVIJl54FIsXP3_4w,2025-05-27T06:15:16Z,,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,최상위 댓글,@하나하냐-k4g,"버츄얼:부자연스러움
사람:자연스러움",0,2025-06-02T23:28:25Z,0,Ugx5rNOuDVRsRr0gS2N4AaABAg,qOB5sIujPH8,UCMUmoaDm31PXnbj5gcMZt1A,2025-06-02T23:28:25Z,,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,최상위 댓글,@성이름-s1l1x,피원하모니에도 있잖아 죽지않는소년이라고 ㅋㅋㅋ 불사조,0,2025-05-12T00:12:48Z,0,UgwEztRPl-PPhuUbQ5J4AaABAg,qOB5sIujPH8,UCdQfXiIwG8ZgVyiYWMF0E4Q,2025-05-12T00:12:48Z,,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,최상위 댓글,@케이로_01,진짜 즐기는 놈이네;,0,2025-05-01T02:44:11Z,0,UgxsqPsvrasozh3zThl4AaABAg,qOB5sIujPH8,UC1cs5rzCFWg7o5wSGheL8vw,2025-05-01T02:44:11Z,,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,최상위 댓글,@ulsan_hd0311,이런 건 좀 지라는 댓글 겁나웃겼는데 ㅋㅋ,0,2025-07-14T11:00:51Z,0,UgzWkIrqlLTnEf3R_lB4AaABAg,qOB5sIujPH8,UC5Zbai4LYgIt_JCj_IB6sgA,2025-07-14T11:00:51Z,,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,최상위 댓글,@yoonzmung,앗 플레이브 개웃곀ㅋㅋㅋ큐ㅠㅋㅋ큐ㅠㅠ,0,2025-04-30T01:21:58Z,0,UgweAz1UrR4t-c_Npn54AaABAg,qOB5sIujPH8,UClb76NNbMY9WYVM7-3WOO9w,2025-04-30T01:21:58Z,,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,최상위 댓글,@zronxoect,ㅁㅊㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 엔시티는 상상을 뛰어넘어..,0,2025-05-30T06:55:14Z,0,Ugyzu2A5RxEybGpiAHp4AaABAg,qOB5sIujPH8,UCrBi7BAJwpdz7h0KiCsl__A,2025-05-30T06:55:25Z,,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,최상위 댓글,@Daram-b4t,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ앜ㅋㅋㅋㅋ,0,2025-05-06T05:44:17Z,0,UgwEDxoE22Tr7NAeS1x4AaABAg,qOB5sIujPH8,UCeCKwGuX6OBaAgRIsVFoOWA,2025-05-06T05:44:17Z,,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,최상위 댓글,@123Cookies_and_cream,아니 빅뱅이 짱이야 연츨없어도 지린다고,2,2025-04-29T13:03:05Z,0,Ugw0kpOq7fYsB1WcA-J4AaABAg,qOB5sIujPH8,UCz2CVcvTusYYmcvjTAJEusQ,2025-04-29T13:03:05Z,,긍정
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,최상위 댓글,@wishzeni,저 공중부양하는 인간 아이돌은 공중부양으로 에스엠 입사한 사람입니다...,8,2025-04-29T04:46:41Z,0,Ugx66-edm195Iu1gTzN4AaABAg,qOB5sIujPH8,UCZedsfjSP7UPH8ZJr52M1vA,2025-04-29T04:46:41Z,,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,최상위 댓글,@불로스타,그냥 개그맨 아니야 ㅋㅋㅋ,1,2025-04-30T00:34:01Z,0,Ugx5MF40lYATYK6LxIt4AaABAg,qOB5sIujPH8,UCi2sGVqacF-rOHtR7Co_syg,2025-04-30T00:34:01Z,,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,최상위 댓글,@TTTNNNMMM-n1p,싸이는 CG없이 날아다님ㅇㅇ,2,2025-04-29T10:19:35Z,0,UgzeU_WzgBc_x6NSI9d4AaABAg,qOB5sIujPH8,UCkpclmDCEsA3PPyGl4iPr0g,2025-04-29T10:19:35Z,,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,최상위 댓글,@270ilyull,"자, 엔시티오빠들은 이것도 할수있어 단지 군대를 가야한다는것뿐",0,2026-01-14T02:03:39Z,0,UgwFD44kNpjF_HN-KFR4AaABAg,qOB5sIujPH8,UCO74_S4w6_c6QtdcFaWlbJQ,2026-01-14T02:03:39Z,,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,최상위 댓글,@sodosood,우리 빅뱅형들은 롤러스케이트도 탐ㅋㅋㅋㅋㅋㅋ,0,2025-05-03T15:19:45Z,0,Ugyg4QU1iX142hAQkUl4AaABAg,qOB5sIujPH8,UCu35H_MlRqVrhJtnvIWnVkQ,2025-05-03T15:19:45Z,,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,최상위 댓글,@민달팽이-m9o,ㅋㅋㅋㅋ 개웃기네,1,2025-06-07T03:39:54Z,0,Ugx8BWFKQ_uifHMytEl4AaABAg,qOB5sIujPH8,UCEdmS7BP5kq8PH3TPiEHwtg,2025-06-07T03:39:54Z,,중립
인간 아이돌(엔시티) VS 버츄얼아이돌(플레이브)#엔시티#플레이브#엔시티127,케이팝 읽어주는 남녀,최상위 댓글,@껄스-i5e,투바투Deja vu에서 막 날아다니는씬 있음,0,2025-08-12T13:51:50Z,0,UgwURgdpXCtguuKEY2B4AaABAg,qOB5sIujPH8,UCVLdJ4Lmr4egiVnnVKnGpIw,2025-08-12T13:51:50Z,,중립
