,nouns
EYG4ROejmyI,"['예준', '버블']"
EYG4ROejmyI,"['콘서트', '무조건', '펌펍볼']"
EYG4ROejmyI,['천만']
EYG4ROejmyI,"['레이브', '플리', '낭만']"
EYG4ROejmyI,"['아닠', '예준', '파트', '잠깐']"
EYG4ROejmyI,"['천만', '아주']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,['아침']
EYG4ROejmyI,
EYG4ROejmyI,['노래']
EYG4ROejmyI,['생각']
EYG4ROejmyI,['월요일']
EYG4ROejmyI,['일만']
EYG4ROejmyI,"['기술', '현대', '감성', '옛날', '추억', '그룹']"
EYG4ROejmyI,"['오늘', '등장']"
EYG4ROejmyI,"['백만', '뷰일', '천만', '천만', '억뷰', '마음']"
EYG4ROejmyI,
EYG4ROejmyI,"['표정', '구미', '증말']"
EYG4ROejmyI,"['진짜', '어깨', '정수리', '위로', '솓아']"
EYG4ROejmyI,
EYG4ROejmyI,"['레이브', '한국어']"
EYG4ROejmyI,"['레이브', '최고']"
EYG4ROejmyI,"['레이브', '꽃길']"
EYG4ROejmyI,['천만']
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['하민이', '파트', '피아노', '소리']"
EYG4ROejmyI,"['매일', '몇번', '진짜']"
EYG4ROejmyI,"['오늘', '하이', '밤팅']"
EYG4ROejmyI,"['바보', '등장']"
EYG4ROejmyI,['역시']
EYG4ROejmyI,"['바보', '등장', '바보', '등장', '바보', '문워크', '등장', '바보', '쪼쪼', '댄스']"
EYG4ROejmyI,"['입덕', '인생', '손해', '입덕', '후회']"
EYG4ROejmyI,
EYG4ROejmyI,['오늘']
EYG4ROejmyI,"['바보', '등장']"
EYG4ROejmyI,"['레이브', '리스닝', '듣기', '호불호', '이지함']"
EYG4ROejmyI,"['바보', '점프', '등장']"
EYG4ROejmyI,
EYG4ROejmyI,"['노래', '넘조쿠', '음색']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['예준', '볼때', '웃기']"
EYG4ROejmyI,"['예준', '가도', '듣쟈', '백만', '가쟈']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,['헤이']
EYG4ROejmyI,
EYG4ROejmyI,['잠깐']
EYG4ROejmyI,['예준']
EYG4ROejmyI,['예주니']
EYG4ROejmyI,"['예준', '듣기']"
EYG4ROejmyI,['사랑']
EYG4ROejmyI,"['예준', '노래']"
EYG4ROejmyI,"['예준', '우린', '여기', '일전']"
EYG4ROejmyI,"['예주니', '듣쟈']"
EYG4ROejmyI,['질리']
EYG4ROejmyI,"['너희', '다행', '왹져들']"
EYG4ROejmyI,"['예준', '듣기']"
EYG4ROejmyI,"['예준', '뮤비']"
EYG4ROejmyI,"['사랑', '사람', '노래', '보라', '추천', '노래']"
EYG4ROejmyI,"['레이브', '사랑', '노래']"
EYG4ROejmyI,"['예준', '한번', '여기']"
EYG4ROejmyI,['예준']
EYG4ROejmyI,['천만']
EYG4ROejmyI,
EYG4ROejmyI,"['플리', '찡긋', '밤비']"
EYG4ROejmyI,"['바보', '등장']"
EYG4ROejmyI,['뮤즈']
EYG4ROejmyI,
EYG4ROejmyI,"['뮤즈', '덕질', '기분', '처음']"
EYG4ROejmyI,"['뮤즈', '사랑']"
EYG4ROejmyI,"['백만', '금방']"
EYG4ROejmyI,"['부분', '하루', '종일']"
EYG4ROejmyI,
EYG4ROejmyI,"['예준', '버블', '눈물', '레이브', '플리', '사랑']"
EYG4ROejmyI,['뮤즈']
EYG4ROejmyI,"['한글', '아이돌', '요즘', '아이돌', '정석', '우리', '레이브', '관부', '우리', '노래', '콘서트', '연출', '직접', '디렉', '스스로', '자체', '제작', '아이돌', '모든', '작사', '작곡', '스스로', '진심', '모든', '새벽', '쇠질헬스', '아침', '인사', '점심', '저녁', '새벽', '소통', '본업', '상속', '길가', '노래', '영상', '버추', '진입', '장벽', '누구', '인간미', '친구', '가수', '자기', '노래', '노래', '지기']"
EYG4ROejmyI,"['하나', '보이지']"
EYG4ROejmyI,
EYG4ROejmyI,"['여기', '이또', '처음', '덕질', '알고리즘', '당황', '친구', '타입', '분석']"
EYG4ROejmyI,"['잠깐', '공개', '고백']"
EYG4ROejmyI,
EYG4ROejmyI,"['레이브', '목소리', '테라', '노력']"
EYG4ROejmyI,"['예준', '버블', '사랑', '응원', '아이돌', '직접', '음악', '뮤직비디오', '진짜', '노래']"
EYG4ROejmyI,"['실시간', '작곡', '노래', '나오니']"
EYG4ROejmyI,"['파란', '머리', '남예준', '리더', '머리', '노아', '예준', '동갑', '분홍', '머리', '봉구', '활동', '밤비', '은색', '머리', '도은호', '밤비', '동생', '검정', '머리', '유하', '막내']"
EYG4ROejmyI,"['노래', '합격']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['우리', '뮤즈', '사랑']"
EYG4ROejmyI,"['티비', '여름', '천만']"
EYG4ROejmyI,['레이브']
EYG4ROejmyI,"['사람', '쌤쌤이얌']"
EYG4ROejmyI,"['바부', '얘기']"
EYG4ROejmyI,['미진']
EYG4ROejmyI,
EYG4ROejmyI,"['진짜', '케이']"
EYG4ROejmyI,['바보']
EYG4ROejmyI,['플레이']
EYG4ROejmyI,"['창법', '옛날', '만화', '웨딩피치']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,['레이브']
EYG4ROejmyI,"['시대', '샤이니', '에이핑크', '돌판', '진짜', '자괴', '투디', '레이브', '친구', '라이', '홍보']"
EYG4ROejmyI,['잠깐']
EYG4ROejmyI,
EYG4ROejmyI,['잠기']
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['오늘', '시작', '중간', '마지막', '노래', '장식', '힐링', '힐링', '언제', '사랑']"
EYG4ROejmyI,['윙크']
EYG4ROejmyI,"['모야', '컴백', '난뒤', '스밍돌리', '현생', '오늘', '간만', '조회', '상태', '벌써', '코앞', '진짜', '플브', '플브', '컴백']"
EYG4ROejmyI,"['볼륨', '높이', '우리', '가보', '쟈구']"
EYG4ROejmyI,"['노래', '제목', '볼륨', '높이', '무슨']"
EYG4ROejmyI,
EYG4ROejmyI,"['오늘', '사랑', '얘듀']"
EYG4ROejmyI,"['진짜', '다가', '질리', '노래방', '인간', '노래방', '노래']"
EYG4ROejmyI,"['여름', '저녁', '조그만', '축제', '주민', '끼리', '다가', '노래', '자랑', '근처', '학교', '밴드', '노래', '기분', '더위', '여가', '네온싸인', '몇개', '뭔가', '순간', '청춘']"
EYG4ROejmyI,"['연예인', '덕질', '가슴', '버스', '버블']"
EYG4ROejmyI,
EYG4ROejmyI,"['노래', '지나', '어제', '세계', '대한', '근원', '노스탤지어', '이동진', '평론가', '그랜드', '부다페스트', '호텔', '평이', '년대', '초반', '락밴드', '시대', '본적', '시절', '대한', '향수', '작곡', '프로듀싱한']"
EYG4ROejmyI,"['승승장구', '플브']"
EYG4ROejmyI,
EYG4ROejmyI,"['진짜', '팬송', '자체', '가수', '우릴', '사랑']"
EYG4ROejmyI,"['보컬', '구멍', '듣기']"
EYG4ROejmyI,['고백']
EYG4ROejmyI,['레이브']
EYG4ROejmyI,
EYG4ROejmyI,"['돌파', '자고', '돌파']"
EYG4ROejmyI,"['노아', '베텔기우스', '한번', '가세']"
EYG4ROejmyI,['노래']
EYG4ROejmyI,['노래']
EYG4ROejmyI,"['주말', '하루', '종일']"
EYG4ROejmyI,"['노래', '안보']"
EYG4ROejmyI,"['노래', '대가', '기분', '타임머신', '동음', '티비']"
EYG4ROejmyI,"['유튜브', '인기', '급상승', '뮤비', '진짜', '기분', '개쩜']"
EYG4ROejmyI,"['오늘', '저녁', '티비', '시간']"
EYG4ROejmyI,"['주말', '얼른']"
EYG4ROejmyI,"['레이브', '입덕', '지금', '입덕', '레이브', '뮤즈']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['가사', '아들', '심쿵', '포인트', '하나', '참말']"
EYG4ROejmyI,"['작곡', '컨텐츠', '라이브', '방송', '소통', '디싱', '사랑', '어디', '외계인', '레이브']"
EYG4ROejmyI,
EYG4ROejmyI,"['목소리', '레이브', '바부']"
EYG4ROejmyI,"['우리', '길이', '우산', '아무', '걱정', '레이브']"
EYG4ROejmyI,"['고딩', '성휘', '밴드', '해체', '졸업', '활동']"
EYG4ROejmyI,
EYG4ROejmyI,"['레이브', '노래', '진짜', '취저', '노래']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['씹덕', '여기']"
EYG4ROejmyI,
EYG4ROejmyI,"['노래', '어디', '아들', '잠깐']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['고단', '하루', '듣기', '종합', '비타민', '타우린', '마그네슘', '루테', '오메가', '최고', '카페인']"
EYG4ROejmyI,"['음원', '성적', '진짜', '리플레이']"
EYG4ROejmyI,['댓글']
EYG4ROejmyI,"['항상', '노래']"
EYG4ROejmyI,"['하민이', '사랑', '아기', '고양이']"
EYG4ROejmyI,['노래']
EYG4ROejmyI,"['여러분', '천만', '공약', '노아', '묶음', '부탁']"
EYG4ROejmyI,"['진짜', '여기']"
EYG4ROejmyI,
EYG4ROejmyI,"['플리', '사실', '여섯', '여름', '입덕']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['풀리', '플러스', '이해', '하루']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['진짜', '매일', '여름']"
EYG4ROejmyI,
EYG4ROejmyI,"['레이브', '화이팅']"
EYG4ROejmyI,"['예준', '노아', '밤비', '은호', '사랑']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['레이브', '노래', '다음', '컴백', '제라']"
EYG4ROejmyI,['저녁']
EYG4ROejmyI,"['하민이', '덕분', '심쿵']"
EYG4ROejmyI,"['매일', '기분', '노래', '드라이브']"
EYG4ROejmyI,"['작년', '여름', '여름', '처서']"
EYG4ROejmyI,['진짜']
EYG4ROejmyI,"['금요일', '종례', '시간', '학생', '티비', '뮤비', '누가', '예주니', '대요', '역시', '확신', '머글', '학생', '플브', '뮤비', '처음', '밤비', '밤비', '흰색', '머리', '대요', '시간', '브이', '야기', '플브', '항상', '노래', '플하']"
EYG4ROejmyI,
EYG4ROejmyI,"['현재', '투표', '우리', '위임', '어플', '다운', '일인', '투표']"
EYG4ROejmyI,['사랑']
EYG4ROejmyI,
EYG4ROejmyI,"['뭔가', '벌떡', '일어나서', '기상']"
EYG4ROejmyI,"['어플', '다운', '레이브', '하루', '투표']"
EYG4ROejmyI,"['처음', '노래', '무한', '반복']"
EYG4ROejmyI,"['미니', '대기', '호랑', '바로', '드럼', '우리', '막내']"
EYG4ROejmyI,"['플브', '노래', '인생']"
EYG4ROejmyI,"['오늘', '퇴근길', '힐링', '타임', '레이브', '보기']"
EYG4ROejmyI,
EYG4ROejmyI,"['충격', '낭만', '순애', '본업', '존잘', '사랑', '일편단심', '국자', '외계인', '실존']"
EYG4ROejmyI,"['진짜', '레이브', '노래', '어째서', '컴백', '노래', '거지', '타팬', '노래', '취향', '완전', '여기']"
EYG4ROejmyI,"['사랑', '외계인']"
EYG4ROejmyI,['마법']
EYG4ROejmyI,"['레이브', '덕질']"
EYG4ROejmyI,"['레이브', '덕질']"
EYG4ROejmyI,"['준비', '퀄리티']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['노래', '무조']"
EYG4ROejmyI,
EYG4ROejmyI,"['레이브', '진짜', '낭만', '그룹']"
EYG4ROejmyI,"['너희', '노래', '무대', '너희', '노래', '무대', '더욱', '우리', '천재', '평생', '너희', '매일', '응원']"
EYG4ROejmyI,"['진짜', '입덕', '부정', '과거']"
EYG4ROejmyI,['청춘']
EYG4ROejmyI,"['모든', '가사', '한국어', '메인보컬', '애드립', '린지', '후렴구', '안무', '멜로디', '보컬', '청춘', '청량사', '노래', '노래', '자체', '칭찬', '리스닝', '댄스', '진짜', '입덕', '무한', '덕질']"
EYG4ROejmyI,
EYG4ROejmyI,"['오후', '티비']"
EYG4ROejmyI,['다행']
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,['사랑']
EYG4ROejmyI,"['우리', '뭔가', '뭔가', '낭만', '레이브', '플리', '낭만', '길이', '우리', '온통', '행복', '우린', '낭만', '주년', '예준', '버블', '펌펍', '볼륨', '예준', '레이브', '플리', '완전', '낭만', '지금', '우리', '완전', '낭만', '잡채']"
EYG4ROejmyI,
EYG4ROejmyI,['천만']
EYG4ROejmyI,"['진짜', '가사', '울림', '순애보', '다정', '재질', '가사', '타고', '고백', '마음', '마음', '사랑', '가슴', '마음', '전하', '진심', '반응', '확인', '사랑', '마음', '진짜', '사람', '하나', '머리']"
EYG4ROejmyI,['천만']
EYG4ROejmyI,
EYG4ROejmyI,"['펌펍', '볼륨', '천만']"
EYG4ROejmyI,
EYG4ROejmyI,"['가사', '심장']"
EYG4ROejmyI,
EYG4ROejmyI,"['인색', '각각', '보컬', '색깔', '솔로', '커버', '보시', '추천']"
EYG4ROejmyI,
EYG4ROejmyI,"['레이브', '점점', '사람', '아가서', '다섯', '외계인', '테라', '정복']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['오늘', '바보']"
EYG4ROejmyI,"['남자', '아이돌', '심장', '벌써', '몇번']"
EYG4ROejmyI,"['동시', '다행', '다행']"
EYG4ROejmyI,"['엠넷', '플러스', '투표', '최대한', '플리', '참여', '기기', '우리', '행복', '선물', '레이브', '선물']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['레이브', '사랑']"
EYG4ROejmyI,['벌써']
EYG4ROejmyI,"['플레이', '낭만']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['외계', '오늘', '사랑']"
EYG4ROejmyI,"['노래', '자꾸', '하나', '가사']"
EYG4ROejmyI,"['스밍하', '진짜', '진짜']"
EYG4ROejmyI,"['레이브', '너넨', '만하']"
EYG4ROejmyI,"['레이브', '노아', '베텔기우스', '로만', '어제', '처음', '유튜브', '레이브', '영상', '뉴스', '영상', '시간', '동안', '레이브', '영상', '진짜', '간반', '자고', '일어나서', '출근', '서양', '데뷔', '노래', '중간', '중간', '레이브', '영상', '시간', '입덕', '부정', '플리', '된거']"
EYG4ROejmyI,"['노래', '생각', '마음', '진짜']"
EYG4ROejmyI,"['우물쭈물', '댓글', '노래', '가사', '멜로디', '뮤비', '레이브', '야외', '배경', '노래', '찰떡']"
EYG4ROejmyI,"['시대', '다행']"
EYG4ROejmyI,
EYG4ROejmyI,"['아이러니', '말로', '표현', '최신', '디지털', '기술', '최전선', '아이러니', '아날로그', '감성', '화면', '웹툰', '외형', '아이러니', '인간', '면모', '버추', '한계', '아이러니', '음악', '본질', '집중', '요즘', '행보', '버추', '한계', '장점', '영상', '기술', '발전', '가속', '버추', '아티스트', '로서', '한계', '무궁무진', '가능성']"
EYG4ROejmyI,"['진짜', '매일', '가사도', '축하']"
EYG4ROejmyI,"['레이브', '앨범', '본인']"
EYG4ROejmyI,"['외계인', '노래']"
EYG4ROejmyI,"['진짜', '노래']"
EYG4ROejmyI,"['진짜', '노래']"
EYG4ROejmyI,"['쉬바', '노래']"
EYG4ROejmyI,
EYG4ROejmyI,"['바보', '등장']"
EYG4ROejmyI,"['레이브', '노래', '질리']"
EYG4ROejmyI,"['지쨔', '플리']"
EYG4ROejmyI,"['펌펍', '사람', '레이브', '안보', '가사도', '한글', '진짜', '바로', '이징', '세상', '제일', '사랑', '레이브']"
EYG4ROejmyI,
EYG4ROejmyI,"['무슨', '일이']"
EYG4ROejmyI,"['우리', '티비']"
EYG4ROejmyI,
EYG4ROejmyI,"['너희', '세대', '럭키', '비키']"
EYG4ROejmyI,"['귀로', '감상', '가사', '의미', '아이돌', '음악']"
EYG4ROejmyI,"['기분', '가사']"
EYG4ROejmyI,"['우리', '플리', '사랑', '우리', '플리', '사랑', '뮤비']"
EYG4ROejmyI,"['신곡', '발매', '일주일', '이상', '유입', '노래', '쇼츠', '입덕', '케이스', '신곡', '입덕', '음악', '진심', '아시', '생각', '자체', '작곡', '커버', '플레이', '디오', '튜브', '자컨', '등등', '진수', '성찬']"
EYG4ROejmyI,['잠깐']
EYG4ROejmyI,"['처음', '심장']"
EYG4ROejmyI,"['여러분', '우리', '상징', '하트', '간주', '회수', '글자', '맙시']"
EYG4ROejmyI,"['노래', '영어', '가사', '하나', '전부', '한국어', '가사', '마음', '중간', '파트']"
EYG4ROejmyI,"['레이브', '이유', '하나', '수단', '보지', '진심', '대해', '레이브', '버추', '아이돌', '낯선', '진입', '장벽', '스스로', '덕이', '진짜', '느낌', '활동', '레이브', '현실', '활동', '플리', '테라', '정복']"
EYG4ROejmyI,"['양반', '노래', '진짜']"
EYG4ROejmyI,"['천만', '아주']"
EYG4ROejmyI,"['축하', '짱짱']"
EYG4ROejmyI,"['노래', '진짜']"
EYG4ROejmyI,['축하']
EYG4ROejmyI,"['라이브', '방송', '실시간', '노래', '그게', '디싱', '아이돌', '세상', '어디', '플리', '사랑', '생각', '이유', '하나', '생각']"
EYG4ROejmyI,
EYG4ROejmyI,['어도']
EYG4ROejmyI,"['눈물', '하루', '종일', '노래', '레이브']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['엠넷', '사전', '투표']"
EYG4ROejmyI,['높이']
EYG4ROejmyI,"['진짜', '만회']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,['마음']
EYG4ROejmyI,"['레이브', '사랑']"
EYG4ROejmyI,"['하루', '자고', '만회']"
EYG4ROejmyI,"['축하', '가보']"
EYG4ROejmyI,"['진짜', '귀가', '오프로드', '얼음', '조각', '노래']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['진짜', '요새', '레이브', '하나', '안보', '테라', '정복', '레이브']"
EYG4ROejmyI,"['하미', '멤버']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['테라', '최고', '바보', '등장', '돌파', '축하']"
EYG4ROejmyI,['티비']
EYG4ROejmyI,"['레이브', '볼륨', '주말', '진짜', '레이브']"
EYG4ROejmyI,"['엠넷', '투표', '완료']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,['진짜']
EYG4ROejmyI,['티비']
EYG4ROejmyI,['축하']
EYG4ROejmyI,
EYG4ROejmyI,['노래']
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['음악', '표현', '브리', '타임', '진짜', '현생', '질주', '의욕', '실행', '펌펍더햅삐']"
EYG4ROejmyI,
EYG4ROejmyI,['축하']
EYG4ROejmyI,['축하']
EYG4ROejmyI,['레이브']
EYG4ROejmyI,['천만']
EYG4ROejmyI,['빌보드']
EYG4ROejmyI,['축하']
EYG4ROejmyI,"['댓글', '외국인', '플리', '실감', '감회']"
EYG4ROejmyI,"['백만', '축하', '이상', '최고', '전설', '높이']"
EYG4ROejmyI,
EYG4ROejmyI,"['다섯', '외계인']"
EYG4ROejmyI,
EYG4ROejmyI,['사랑']
EYG4ROejmyI,"['바보', '진짜', '반복', '재생', '제일']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['축하', '레이브', '레이브', '노래', '테라', '가득']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['축하', '아주']"
EYG4ROejmyI,"['속도', '벌써']"
EYG4ROejmyI,"['국내', '사용', '가사', '청취']"
EYG4ROejmyI,['축하']
EYG4ROejmyI,
EYG4ROejmyI,['벌써']
EYG4ROejmyI,['축하']
EYG4ROejmyI,"['축하', '천만', '고고']"
EYG4ROejmyI,['사랑']
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,['축하']
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['와우', '플뿌', '플리', '우리', '영화', '다음', '포스터', '벌써']"
EYG4ROejmyI,"['시간', '라스']"
EYG4ROejmyI,['버추']
EYG4ROejmyI,"['밴드씬', '부분']"
EYG4ROejmyI,
EYG4ROejmyI,"['벌써', '럭키', '조회']"
EYG4ROejmyI,"['지인', '컴백', '플브', '얘기', '멜론', '라이트', '유명', '애인', '진짜', '거란', '성적', '별거', '라이브', '플리', '소통', '후렴구', '사랑', '팬송같', '발매', '얼마나', '감동', '사람', '단것']"
EYG4ROejmyI,['플리']
EYG4ROejmyI,['축하']
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,['축하']
EYG4ROejmyI,
EYG4ROejmyI,"['모나', '벌써', '축하']"
EYG4ROejmyI,
EYG4ROejmyI,"['축하', '이따', '축하']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['축하', '왹져들', '사랑']"
EYG4ROejmyI,
EYG4ROejmyI,"['음악', '진심', '우리', '아티스트']"
EYG4ROejmyI,
EYG4ROejmyI,"['잠깐', '머리']"
EYG4ROejmyI,
EYG4ROejmyI,['회수']
EYG4ROejmyI,"['노래', '레이브', '사랑']"
EYG4ROejmyI,"['주접', '마음', '단어']"
EYG4ROejmyI,
EYG4ROejmyI,"['청춘', '자체', '노래', '증말', '사랑', '노래', '사랑']"
EYG4ROejmyI,"['바보', '오늘', '등장']"
EYG4ROejmyI,
EYG4ROejmyI,"['지금', '입덕', '사실', '미니', '입덕', '진짜']"
EYG4ROejmyI,
EYG4ROejmyI,"['천만', '금방', '대박']"
EYG4ROejmyI,
EYG4ROejmyI,"['발매', '한지', '일주일', '노래', '마다', '아주', '노래', '귀가', '호강']"
EYG4ROejmyI,"['악플', '팰려', '선플']"
EYG4ROejmyI,"['밴드', '악기', '소리']"
EYG4ROejmyI,"['사람', '레이브']"
EYG4ROejmyI,
EYG4ROejmyI,"['테라', '지구', '가장', '레이브', '사랑']"
EYG4ROejmyI,
EYG4ROejmyI,['노래']
EYG4ROejmyI,
EYG4ROejmyI,"['엠넷', '플러스', '투표']"
EYG4ROejmyI,
EYG4ROejmyI,"['레이브', '완전', '럭키', '노아', '쟈낭']"
EYG4ROejmyI,"['노래', '중독']"
EYG4ROejmyI,"['노래', '엠넷', '플러스', '투표']"
EYG4ROejmyI,"['노래', '가사', '한글']"
EYG4ROejmyI,['노래']
EYG4ROejmyI,"['노래', '아무', '생각', '흥얼', '거리', '잠기', '침투', '진짜', '머릿속']"
EYG4ROejmyI,"['밴드', '하민이', '파트']"
EYG4ROejmyI,
EYG4ROejmyI,"['항상', '노래', '우리', '레이브', '플리', '오래오래', '사랑']"
EYG4ROejmyI,['노래']
EYG4ROejmyI,
EYG4ROejmyI,"['본업', '실력']"
EYG4ROejmyI,"['뮤비', '유독', '미니', '오빠', '고양이', '오빠', '오빠']"
EYG4ROejmyI,['사랑']
EYG4ROejmyI,
EYG4ROejmyI,['노래']
EYG4ROejmyI,"['다음', '앨범', '기대']"
EYG4ROejmyI,"['노래', '조음']"
EYG4ROejmyI,['청춘']
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['노래', '조음']"
EYG4ROejmyI,['진짜']
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['반짝', '오래오래', '노래', '선물']"
EYG4ROejmyI,"['노래', '조챠', '플리']"
EYG4ROejmyI,
EYG4ROejmyI,"['여러분', '우리', '상징', '하트', '간주', '회수', '글자', '맙시']"
EYG4ROejmyI,"['버츄얼', '노래']"
EYG4ROejmyI,"['처음', '예준', '노아', '손짓', '심장']"
EYG4ROejmyI,
EYG4ROejmyI,"['예전', '가수', '노래', '테라', '지구', '가장', '가수', '소개', '노래', '시작', '소문', '진실']"
EYG4ROejmyI,"['친구', '영업', '노래방', '전주', '노래', '진짜', '역시', '노래']"
EYG4ROejmyI,"['진짜', '레이브', '버추', '체감', '레이브', '누구', '견주어', '손색', '음악', '성과', '사랑', '때문', '진심', '응원', '마음']"
EYG4ROejmyI,['잠깐']
EYG4ROejmyI,"['하이', '밤팅']"
EYG4ROejmyI,
EYG4ROejmyI,['우뜨케']
EYG4ROejmyI,"['에어', '드럼']"
EYG4ROejmyI,"['레이브', '플리', '순애', '커플']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['노래', '무조']"
EYG4ROejmyI,"['레이브', '이유', '실력', '제일', '항상', '진짜', '케이팝', '다운', '노래', '노래']"
EYG4ROejmyI,"['잠깐', '간나']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['진짜', '사랑', '진심', '위해', '노래', '레이브', '역사']"
EYG4ROejmyI,"['진짜', '사랑']"
EYG4ROejmyI,
EYG4ROejmyI,"['잠깐', '스밍', '누구', '우선', '상징', '하트', '맙시', '웨포럽', '천만', '스밍', '밤샘', '영향', '우선']"
EYG4ROejmyI,"['유하', '오빠']"
EYG4ROejmyI,"['케이팝', '뮤비', '댓글', '한글']"
EYG4ROejmyI,"['회수', '진짜', '번만', '뮤비']"
EYG4ROejmyI,"['매일', '사랑']"
EYG4ROejmyI,"['가사', '한국어', '왤케']"
EYG4ROejmyI,"['최고다', '테라', '정복', '사랑', '얘드']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['부분', '진짜', '진짜']"
EYG4ROejmyI,"['여러분', '엠넷', '플러스', '투표', '오늘', '화이팅']"
EYG4ROejmyI,
EYG4ROejmyI,"['잠기', '중독', '장난']"
EYG4ROejmyI,"['바보', '얘기', '란말']"
EYG4ROejmyI,"['노래', '뮤비', '감탄', '의상', '완전', '최고']"
EYG4ROejmyI,"['플리', '추억', '노래', '최고다']"
EYG4ROejmyI,"['무기', '진짜', '돌고래']"
EYG4ROejmyI,
EYG4ROejmyI,['최고']
EYG4ROejmyI,"['어쩜', '애칭', '티비']"
EYG4ROejmyI,
EYG4ROejmyI,"['상징', '하트', '감상']"
EYG4ROejmyI,
EYG4ROejmyI,"['아침', '노래']"
EYG4ROejmyI,"['레이브', '화이']"
EYG4ROejmyI,"['잠깐', '잠깐', '간나', '엄마', '파트', '역시', '중독']"
EYG4ROejmyI,"['회수', '일이', '도파민']"
EYG4ROejmyI,['플뿌']
EYG4ROejmyI,"['잠기', '타임', '노래', '진짜', '아침', '일어나서', '발견']"
EYG4ROejmyI,"['플리', '하트', '댓글', '혹시', '글씨', '하트', '라이브', '하트', '라이브', '회수', '별개']"
EYG4ROejmyI,"['개인', '최근', '동안', '남자', '아이돌', '음악', '레이브', '음악', '제일', '취향', '처음', '시작', '음악', '취향']"
EYG4ROejmyI,"['상징', '하트', '회수']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['레이브', '플리']"
EYG4ROejmyI,"['우리', '상징', '하트', '댓글', '반복', '댓글', '인식', '회수', '반영', '플리']"
EYG4ROejmyI,['노래']
EYG4ROejmyI,
EYG4ROejmyI,"['출석', '체크', '오늘']"
EYG4ROejmyI,
EYG4ROejmyI,"['지구', '언제', '플리']"
EYG4ROejmyI,"['노래', '진짜']"
EYG4ROejmyI,"['한국', '응원']"
EYG4ROejmyI,"['상징', '하트', '요조', '회수']"
EYG4ROejmyI,"['제목', '너희', '음악', '나날이', '테라', '소리', '플리', '테라', '성공', '교신', '축하']"
EYG4ROejmyI,
EYG4ROejmyI,"['여러분', '상징', '하트', '잠시', '조회']"
EYG4ROejmyI,"['주말', '출근', '주기', '티비', '뮤비', '함박', '웃음']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
