,keywords
T_gJpnjJsnk,"['영상', '알고리즘', '행운', '레이브', '사랑']"
T_gJpnjJsnk,"['점점', '성장하다', '레이브', '보기', '좋다', '멤버', '건강하다']"
T_gJpnjJsnk,"['레이브', '버블', '새롭다', '공지', '같다', '뜰때', '자꾸', '귀찮다', '보기', '사이', '입덕', '당하다', '버블', '버블', '결제', '사실', '직캠', '떳을때', '다나', '진짜', '이렇다', '영상', '강제', '진짜', '하나', '입덕', '하나', '같다', '플리', '오억오천', '레이브', '진짜', '고맙다', '노래']"
T_gJpnjJsnk,"['명작', '결말']"
T_gJpnjJsnk,['너희']
T_gJpnjJsnk,"['기념', '과거', '음중', '영상', '다시', '있다', '뻐렁치네', '현실']"
T_gJpnjJsnk,"['다시', '풋풋하다', '기분', '드네', '기분', '생각', '은호', '안광', '사기', '같다', '뱀파이어', '늑대인간', '아니다', '마리', '귀엽다', '문짝', '아디']"
T_gJpnjJsnk,"['본방', '과거']"
T_gJpnjJsnk,"['팬클럽', '가입', '같다', '한번', '여기저기', '좋아하다', '잡덕', '아니다', '덕인', '지금', '레이브', '콘서트', '아이돌', '콘서트', '한번', '생각', '없다', '이쁘다', '팬덤', '좋다', '영향', '좋다', '화이팅']"
T_gJpnjJsnk,"['여기', '도입', '밤비']"
T_gJpnjJsnk,"['같다', '무대', '누가', '생각', '초반', '비아', '조롱', '가득', '댓글', '응원', '가득', '롬곡', '버튼']"
T_gJpnjJsnk,"['입덕', '노래', '좋다', '입덕', '노래', '좋다', '진심', '최애', '데뷔', '좋다']"
T_gJpnjJsnk,['거미']
T_gJpnjJsnk,['공중파']
T_gJpnjJsnk,"['어제', '음중', '다시', '진짜', '새삼']"
T_gJpnjJsnk,"['매일', '혼잣말']"
T_gJpnjJsnk,"['이렇다', '노래', '진짜', '귀하다']"
T_gJpnjJsnk,"['아이돌', '연애', '상처', '이렇다', '좋아하다']"
T_gJpnjJsnk,"['잠깐', '응원', '콘서트', '시간', '응원', '영상']"
T_gJpnjJsnk,
T_gJpnjJsnk,"['감정', '다시', '새삼', '시절', '레이브', '얼마나', '대단하다', '결정', '얼마나', '노력', '같다', '대견하다', '우리']"
T_gJpnjJsnk,"['데뷔', '무대', '방송', '데뷔', '주년', '역사', '수상', '진짜', '영화', '같다', '레이브', '영원하다']"
T_gJpnjJsnk,['세상']
T_gJpnjJsnk,
T_gJpnjJsnk,"['년뒤', '데뷔', '무대', '음중', '누가', '주년', '축하']"
T_gJpnjJsnk,
T_gJpnjJsnk,"['데뷔', '무대', '오늘', '기특하다', '북북북']"
T_gJpnjJsnk,"['낭만', '있다']"
T_gJpnjJsnk,"['오늘', '눈물', '주르륵', '수고', '많다', '진짜', '어어', '사랑']"
T_gJpnjJsnk,"['월일', '처음', '음중', '음중', '대체', '언제', '성장하다', '플리', '무섭다']"
T_gJpnjJsnk,
T_gJpnjJsnk,['플하']
T_gJpnjJsnk,"['오늘', '음중', '축하', '오늘', '성과', '너희', '음악', '좀더', '자유', '부여', '있다', '좋다', '테라', '데뷔', '고맙다', '많다', '하자']"
T_gJpnjJsnk,
T_gJpnjJsnk,"['음중', '기념', '다시']"
T_gJpnjJsnk,['복습']
T_gJpnjJsnk,"['저번', '학기', '상수역', '다소', '생카', '같다', '걔네', '제작', '버츄얼', '아이돌', '신기하다', '사람', '다소', '웨이', '다르다', '인기', '많다', '어느새다', '그때', '후회되다', '시작', '누구', '저기', '한번', '어떻다', '하나요', '물어', '볼걸']"
T_gJpnjJsnk,
T_gJpnjJsnk,"['노래', '진짜', '좋다', '생각', '없다', '이렇다', '없다']"
T_gJpnjJsnk,"['게무', '입덕', '밤비야', '응원']"
T_gJpnjJsnk,"['덕분', '오타쿠', '아줌마', '행복하다']"
T_gJpnjJsnk,"['노아', '진짜', '전설', '예쁘다', '잘생기다', '노래', '완전', '모델링', '예쁘다', '진짜']"
T_gJpnjJsnk,
T_gJpnjJsnk,['여자']
T_gJpnjJsnk,"['웨폴럽', '음중', '가보쟈']"
T_gJpnjJsnk,"['앨범', '테마', '무대', '효과', '가수', '본인', '판타지', '충족', '있다', '장점', '가장', '멋지다']"
T_gJpnjJsnk,"['안무', '진짜', '미치다', '보지']"
T_gJpnjJsnk,"['진짜', '좋다']"
T_gJpnjJsnk,"['근본', '근본']"
T_gJpnjJsnk,"['음중', '무대', '신기하다', '자꾸', '후렴', '부분', '유튜브', '레이브', '검색', '영상', '그때', '충격', '생생하다', '좋다', '노래', '심지어', '데뷔', '작곡', '입덕', '부정', '미안하다', '지금', '누구', '스밍', '투표']"
T_gJpnjJsnk,"['웨폴럽', '음중', '어디', '부탁드리다', '자주', '예쁘다']"
T_gJpnjJsnk,"['처음', '좋아하다', '아이돌', '레이브']"
T_gJpnjJsnk,
T_gJpnjJsnk,"['웨포럽', '음중', '같다']"
T_gJpnjJsnk,"['웨폴럽', '음중', '여름', '안무', '노래', '좋다', '어떻다', '레전드', '무대', '궁금하다', '가보쟈', '아주']"
T_gJpnjJsnk,"['진짜', '솔직하다', '생각', '입덕']"
T_gJpnjJsnk,"['데뷔', '예전', '댓글', '절반', '부정', '평가', '지금', '지지', '격려', '목소리', '감동', '뿌듯하다']"
T_gJpnjJsnk,"['신기하다', '하루', '종일']"
T_gJpnjJsnk,"['진짜', '직캠', '없다', '범우', '주적', '손실', '음중', '선생님', '원래', '사람', '아니다', '집착', '심하다', '사람', '아니다', '진짜', '인류', '문화', '위해']"
T_gJpnjJsnk,"['레이브', '음악', '장례식', '파티', '전곡', '재생', '처음', '마지막', '음악']"
T_gJpnjJsnk,"['입덕', '웃음', '입덕', '광대', '웃음']"
T_gJpnjJsnk,"['봉구', '기억']"
T_gJpnjJsnk,"['자연', '중간', '에뻼', '포유', '마법']"
T_gJpnjJsnk,
T_gJpnjJsnk,"['해도', '자신감', '불안하다', '전의', '레이브', '동안', '너희', '노력', '많다', '사람', '아이돌', '자랑스럽다']"
T_gJpnjJsnk,"['레이브', '많다', '플리', '응원', '있다']"
T_gJpnjJsnk,"['하민이', '쫀득했구']"
T_gJpnjJsnk,"['언제', '직캠', '음중']"
T_gJpnjJsnk,"['돌판', '생소하다', '어렵다', '그룹', '성공하다', '좋다', '결정', '노래', '끝장', '버추', '있다', '효과', '확실하다', '보이']"
T_gJpnjJsnk,"['데뷔', '동안', '블래스트', '기술', '눈부시다', '발전', '블래스트', '상장', '반드시', '제일', '발전', '도은호', '춤임']"
T_gJpnjJsnk,"['버추', '버추', '그룹', '노래', '끝내주다']"
T_gJpnjJsnk,"['아니다', '신입', '남돌', '데뷔', '게임', '초면', '아내', '미안하다']"
T_gJpnjJsnk,"['알고리즘', '클릭', '없다', '썸넬']"
T_gJpnjJsnk,['컴백']
T_gJpnjJsnk,"['개월', '전의', '레이브', '개월', '후의', '너희', '많다', '사랑', '아이돌', '두렵다', '고맙다']"
T_gJpnjJsnk,"['호야', '미치다']"
T_gJpnjJsnk,"['진짜', '낭만', '향냄새', '같다', '몽글몽글하다', '추억']"
T_gJpnjJsnk,
T_gJpnjJsnk,
T_gJpnjJsnk,"['컴백', '기념', '입덕', '이해']"
T_gJpnjJsnk,"['항상', '진짜']"
T_gJpnjJsnk,"['덕이', '음중', '실시간', '아쉽다']"
T_gJpnjJsnk,"['음악중심', '아스', '테룸', '플리', '의하다', '무대', '직캠', '야하다', '땅땅']"
T_gJpnjJsnk,"['음중', '응원', '같다']"
T_gJpnjJsnk,"['다가', '무대', '여름', '웨이포럽', '서사', '관전', '포인트', '진짜', '안무', '노래', '스토리', '연결', '아름답다', '재미', '미치다']"
T_gJpnjJsnk,['기념']
T_gJpnjJsnk,"['노래', '감동', '있다']"
T_gJpnjJsnk,"['오늘', '입덕', '일차', '미치다', '영상', '행복하다']"
T_gJpnjJsnk,
T_gJpnjJsnk,"['다시', '볼때', '뭉클하다']"
T_gJpnjJsnk,['매일']
T_gJpnjJsnk,"['언제', '어도', '좋다', '명곡', '데뷔']"
T_gJpnjJsnk,"['성지글', '영상', '웨이', '포럽']"
T_gJpnjJsnk,['슬프다']
T_gJpnjJsnk,"['진짜', '음중', '때문', '음중', '직캠', '없다', '속상하다', '그렇다', '진쨔', '레이브', '웨이', '포럽', '무조건', '아주', '스페셜', '의상', '가지', '레이브', '매직', '있다', '꺄욧', '직캠', '십사', '부탁드리다', '무대', '하나', '지구인', '하나']"
T_gJpnjJsnk,"['웨이', '포럽', '최애', '직캠', '레이브', '레전드', '데뷔']"
T_gJpnjJsnk,['뮤밍중']
T_gJpnjJsnk,"['무대', '웨포럽', '무대']"
T_gJpnjJsnk,"['다시', '노래', '안무', '미치다']"
T_gJpnjJsnk,
T_gJpnjJsnk,['오늘']
T_gJpnjJsnk,"['은호', '빤짝', '미치다']"
T_gJpnjJsnk,"['최애', '극락', '파드', '진짜', '미치다', '브라', '빡세', '잡고', '진짜', '미치다', '입덕', '진짜', '너무하다', '노래', '좋다', '완벽하다', '감정', '숨겻', '진짜', '의미', '없다', '플리', '플리', '좋아하다']"
T_gJpnjJsnk,"['뮤비', '스밍']"
T_gJpnjJsnk,
T_gJpnjJsnk,"['썸네일', '라이거', '남예준', '사람', '심쿵']"
T_gJpnjJsnk,"['가사', '진심', '이쁘다', '진짜', '눈물', '버튼', '사랑', '얘드']"
T_gJpnjJsnk,"['감동', '있다']"
T_gJpnjJsnk,
T_gJpnjJsnk,"['진짜', '입덕', '하나', '없다', '버블', '혼자', '소외', '입덕', '입덕', '진짜', '너무하다', '버블', '진짜', '리해', '야하다', '멤버', '예쁘다', '하루', '종일', '행복하다']"
T_gJpnjJsnk,"['뮤비', '티저']"
T_gJpnjJsnk,"['편견', '있다', '과거', '반성']"
T_gJpnjJsnk,
T_gJpnjJsnk,"['전설', '시작', '레이브', '사랑', '플리', '고맙다', '완전', '대중']"
T_gJpnjJsnk,"['웨이', '포유', '웨이', '포럽', '좋다', '음중', '컴백', '기대', '팝업', '녹색', '하민이', '생각', '이쁘다', '흐흫']"
T_gJpnjJsnk,['충격']
T_gJpnjJsnk,['하루']
T_gJpnjJsnk,"['후왜', '노래', '눈물', '무대']"
T_gJpnjJsnk,
T_gJpnjJsnk,['전설']
T_gJpnjJsnk,
T_gJpnjJsnk,"['진짜', '사람']"
T_gJpnjJsnk,
T_gJpnjJsnk,"['여기', '호가', '카메라', '좋다']"
T_gJpnjJsnk,"['노래', '좋다', '애니']"
T_gJpnjJsnk,"['코디', '안되다', '쫄쫄', '패션', '우리', '하민이', '바지', '부담스럽다', '코디', '얼굴', '코디', '부탁드리다']"
T_gJpnjJsnk,"['영상', '진짜', '감동', '사랑', '축하']"
T_gJpnjJsnk,"['아니다', '에펨뽈유', '엠비씨', '잠깐', '생각']"
T_gJpnjJsnk,['감동']
T_gJpnjJsnk,"['레이브', '있다', '이렇다', '버추', '아이돌', '있다', '익숙하다', '모습', '음악', '무대', '장르', '도전', '자신', '창작물', '자부심', '레이브', '사랑', '이유', '처음', '웃기', '재밌다', '캐디', '마음', '지금', '하나', '아티스트', '그룹', '레이브', '어떻다', '노래', '어떻다', '무대', '기대']"
T_gJpnjJsnk,"['회사', '주식', '사고', '이정', '기술', '투자', '간다']"
T_gJpnjJsnk,"['무대', '진심', '아름답다']"
T_gJpnjJsnk,"['밤비', '남예준', '표정', '프로', '좋다']"
T_gJpnjJsnk,"['오늘', '사골', '우리', '직캠']"
T_gJpnjJsnk,"['진짜', '관심', '없다', '점점', '스며드', '아니다', '예준', '밤비', '죤내', '스타일']"
T_gJpnjJsnk,"['입덕', '버튜버', '관심', '없다', '처음']"
T_gJpnjJsnk,"['아니다', '친구', '추천', '오류', '모음', '여기']"
T_gJpnjJsnk,"['음방', '어떻다']"
T_gJpnjJsnk,"['컴백', '컴백', '무드', '비슷하다', '다시', '기대']"
T_gJpnjJsnk,
T_gJpnjJsnk,"['님드', '컴백', '얼마', '입덕', '고려', '계시다', '이득', '이다']"
T_gJpnjJsnk,"['버추', '업계', '안무', '실력', '좋다', '착하다', '승승장구', '같다', '솔직하다', '본체', '레이브', '덕질', '입장', '회사']"
T_gJpnjJsnk,"['개월', '내내']"
T_gJpnjJsnk,"['아니다', '진짜', '궁금하다', '사이버가수', '실체', '없다', '사이버', '가수']"
T_gJpnjJsnk,"['할미', '행복하다']"
T_gJpnjJsnk,['애국가']
T_gJpnjJsnk,"['컴백', '무대', '기대']"
T_gJpnjJsnk,"['레이브', '점점']"
T_gJpnjJsnk,"['타임머신', '발명', '시간']"
T_gJpnjJsnk,"['안무', '동선', '자체', '전체', '진짜', '이쁘다', '카메라', '좋다']"
T_gJpnjJsnk,"['입덕', '너희', '항상', '사랑']"
T_gJpnjJsnk,"['데뷔', '좋다', '데뷔', '지금', '노래', '같다', '진짜', '플레이', '리스트']"
T_gJpnjJsnk,"['좋다', '미치다', '음방', '진짜']"
T_gJpnjJsnk,"['음중', '레이브', '컴백', '많다', '무대', '준비', '우주', '최초', '음중', '최초', '버추', '아이돌', '레이브', '음중', '후훗', '기념', '무대', '하나', '최애', '직캠', '부탁드리다']"
T_gJpnjJsnk,"['입덕', '영상', '있다', '처음']"
T_gJpnjJsnk,['좋다']
T_gJpnjJsnk,['플리']
T_gJpnjJsnk,"['심장', '뭔가', '있다']"
T_gJpnjJsnk,"['그렇다', '인정', '입덕', '플리']"
T_gJpnjJsnk,"['와중', '은호', '안무', '진짜', '감동']"
T_gJpnjJsnk,"['개월전', '우리', '남편', '좋아하다', '노래', '때문', '남편', '플리', '가입', '그동안', '레이브', '덕질', '즐겁다', '일도', '좋다', '많다', '좋다', '레이브', '화이팅']"
T_gJpnjJsnk,"['회수', '미챴다']"
T_gJpnjJsnk,"['잠깐', '잠깐', '간나', '전화하다', '그게', '바로', '누구', '남예준']"
T_gJpnjJsnk,"['잠깐', '잠깐', '전화하다']"
T_gJpnjJsnk,"['진짜', '진짜', '미치다']"
T_gJpnjJsnk,"['무엇', '연결', '밤비', '주로', '여섯', '여름', '콘서트', '여서']"
T_gJpnjJsnk,"['노래', '좋다']"
T_gJpnjJsnk,"['마지막', '남예준', '진짜', '미치다', '기절', '같다']"
T_gJpnjJsnk,"['전설', '전설']"
T_gJpnjJsnk,"['다섯', '어깨동무', '무대', '연출', '미치다', '블래스트', '적당하다']"
T_gJpnjJsnk,"['밤비', '미치다']"
T_gJpnjJsnk,"['버추', '아이돌', '단어', '처음', '활동', '그룹', '레이브', '있다', '뉴스', '기사', '바로', '검색', '영상', '무대', '신기하다', '멋있다', '동시', '좋다', '관련', '영상', '좋아하다', '된거', '같다', '플리', '사람', '있다', '댓글', '덕분', '진짜', '실력', '무대', '감동', '무대', '지쨔', '노래', '안무', '의상', '분위기', '서사', '마저', '완벽', '좋다']"
T_gJpnjJsnk,"['노래', '진짜', '띵곡', '베텔기우스', '시작', '여기']"
T_gJpnjJsnk,"['아리', '없다', '응원봉', '귀엽다']"
T_gJpnjJsnk,
T_gJpnjJsnk,
T_gJpnjJsnk,"['연습생', '음중', '데뷔', '무대', '얼마나', '감격', '스럽다', '상상', '간다']"
T_gJpnjJsnk,"['생각', '음중', '직캠', '없다', '슬프다', '일이']"
T_gJpnjJsnk,"['겨울', '간다', '생각', '그립다', '올해']"
T_gJpnjJsnk,"['아니다', '생각', '플리', '입덕', '좋아하다', '레이브', '홧팅']"
T_gJpnjJsnk,"['엄마', '이름', '보라', '엄마', '보라', '좋아하다', '그렇다', '이름', '좋다', '질문', '레이브']"
T_gJpnjJsnk,
T_gJpnjJsnk,['멋있다']
T_gJpnjJsnk,
T_gJpnjJsnk,"['아스', '테룸', '부작', '직캠', '있다']"
T_gJpnjJsnk,"['아니다', '직캠', '없다', '인류', '문화', '손실', '고요', '진쨔', '언제', '직캠', '언제', '좋다', '직캠', '컴백', '역주행', '직캠']"
T_gJpnjJsnk,"['음중', '벅차오르다', '아름답다']"
T_gJpnjJsnk,"['음중', '선생님', '레이브', '컴백쇼', '부탁드리다']"
T_gJpnjJsnk,
T_gJpnjJsnk,"['잠깐', '잠깐', '간나', '전화하다', '그게', '바로', '누구', '남예준', '잠깐', '잠깐', '시간', '전화하다', '그게', '바로', '누구', '남예준']"
T_gJpnjJsnk,"['원래', '싫어하다', '좋다', '아니다', '좋다', '레이브', '처음', '멤버', '개개인', '실력', '능력', '없다', '사랑', '마음', '진심', '사람', '덕질', '해도', '시간', '아니다', '가치', '있다', '평생', '기억', '소중하다', '시간', '레이브', '항상', '노력', '기대', '좋다', '모습', '편견', '우리', '고맙다']"
T_gJpnjJsnk,"['레전드', '무대', '하나', '무대', '세트', '노래', '이쁘다', '평생', '무대']"
T_gJpnjJsnk,
T_gJpnjJsnk,"['레이브', '처음', '신기하다', '느낌', '순간', '플리', '변하다', '진짜', '감동', '버츄얼', '이유', '때문', '와중', '없다', '플리', '마음', '고생', '미안하다', '고프다', '레이브', '사랑', '진짜', '사랑']"
T_gJpnjJsnk,"['멤버', '성격', '다시', '무대', '웃기', '진지하다', '능거시', '귀엽다']"
T_gJpnjJsnk,
T_gJpnjJsnk,"['전주', '심장']"
T_gJpnjJsnk,"['진짜', '좋아하다', '버츄얼', '관심', '없다', '실력', '입덕', '시킴', '편견', '취향']"
T_gJpnjJsnk,
T_gJpnjJsnk,['잠깐']
T_gJpnjJsnk,"['매일', '진짜']"
T_gJpnjJsnk,['순정']
T_gJpnjJsnk,"['입덕', '음방', '무대', '개인', '케이블', '개임', '무대', '사골', '우려', '먹듯', '야하다', '거알', '중이', '우려']"
T_gJpnjJsnk,"['라이브', '입덕', '무대', '예준', '노아', '밤비', '은호']"
T_gJpnjJsnk,"['마음', '무언가', '있다']"
T_gJpnjJsnk,"['최고다', '언제', '최고']"
T_gJpnjJsnk,"['진짜', '매일', '느낌', '좋다', '간절하다', '아련하다', '데뷔', '느낌', '좋다', '여전하다', '몽글몽글하다', '느낌', '사랑', '쁠레이뿌']"
T_gJpnjJsnk,"['데뷔', '신인', '느낌', '좋다']"
T_gJpnjJsnk,"['잠깐', '있다']"
T_gJpnjJsnk,"['큰일', '예주니', '자꾸']"
T_gJpnjJsnk,"['진짜', '미치다', '다시', '여기', '물방울', '하트', '남예준', '레전드']"
T_gJpnjJsnk,"['미치다', '좋다']"
T_gJpnjJsnk,"['진짜', '처음', '무대', '요즘', '기술', '진짜', '부드럽다', '생각', '자랑스럽다', '플리']"
T_gJpnjJsnk,"['좋다', '좋다', '좋다', '좋아하다', '도대체', '얼마나', '인생', '좋다', '좋다']"
T_gJpnjJsnk,"['다시', '기술', '대박', '압도', '움직임', '모션', '캡처', '기술', '제일', '좋다', '거기', '다가', '노래', '좋다']"
T_gJpnjJsnk,"['남예준', '마지막', '윙크', '진짜']"
T_gJpnjJsnk,"['힘들다', '요즘', '자주', '힘드다', '주보', '너희', '좋다']"
T_gJpnjJsnk,"['흥미', '제각각', '다르다', '입덕', '확정', '노래', '확실하다', '없다', '같다']"
T_gJpnjJsnk,"['진짜', '궁금하다', '무대', '설땐', '장치', '같다', '착용', '가요']"
T_gJpnjJsnk,['역시']
T_gJpnjJsnk,"['지구', '정복', '레이브']"
T_gJpnjJsnk,"['새롭다', '음중', '무대']"
T_gJpnjJsnk,"['음중', '선생님', '직캠', '언제']"
T_gJpnjJsnk,"['실력', '밉다']"
T_gJpnjJsnk,"['예비', '플리', '웃기', '그렇다', '그렇다', '어서']"
T_gJpnjJsnk,"['그땐', '무대', '시작']"
T_gJpnjJsnk,
T_gJpnjJsnk,"['실제', '아이돌', '판타지', '배경', '어색하다', '오히려', '때문', '판타지', '무대', '판타지', '좋아하다', '사람', '미치다', '진짜', '판타지', '배경', '무대', '좋다', '부탁드리다']"
T_gJpnjJsnk,"['레이브', '열정', '진심', '성공하다', '좋다', '항상', '응원']"
T_gJpnjJsnk,
T_gJpnjJsnk,"['점점', '이렇다', '계획', '없다', '사람']"
T_gJpnjJsnk,"['뭔가', '생각', '큰일']"
T_gJpnjJsnk,"['밤비', '엔딩', '포즈', '귀엽다']"
T_gJpnjJsnk,
T_gJpnjJsnk,"['역시', '다시', '최고', '음방']"
T_gJpnjJsnk,"['썸네일', '홀렸어']"
T_gJpnjJsnk,"['사랑', '애애애']"
T_gJpnjJsnk,"['역시', '심장']"
T_gJpnjJsnk,"['인트', '바운스', '미치다']"
T_gJpnjJsnk,
T_gJpnjJsnk,"['아연', '습생', '볼걸', '하필']"
T_gJpnjJsnk,['직캠']
T_gJpnjJsnk,"['플리', '마음', '거기', '거기', '기적', '오지', '생각', '좋아하다', '생각', '없다']"
T_gJpnjJsnk,['잘생기다']
T_gJpnjJsnk,['잘생기다']
T_gJpnjJsnk,"['노래', '안무', '동선', '춤선', '표정', '영상', '처음', '기억', '이마', '빡빡', '만듬']"
T_gJpnjJsnk,['이렇다']
T_gJpnjJsnk,
T_gJpnjJsnk,"['처음', '신세계', '혁명', '생각', '벌써', '당당하다', '플리', '행복하다', '덕질', '있다']"
T_gJpnjJsnk,"['진짜', '언제', '보더', '안무', '퀄리티', '미치다', '안무', '예쁘다']"
T_gJpnjJsnk,"['가장', '장면', '도은호', '안광', '머리', '미치다', '장면', '레전드']"
T_gJpnjJsnk,"['언제', '남예준', '엔딩', '미치다']"
T_gJpnjJsnk,['인뱅']
T_gJpnjJsnk,"['디어', '필름']"
T_gJpnjJsnk,"['안무', '빡세', '노래', '좋다', '비주', '좋다', '무슨', '호강']"
T_gJpnjJsnk,"['입덕', '영상']"
T_gJpnjJsnk,"['직캠', '없다', '유일하다']"
T_gJpnjJsnk,"['음중', '유일하다', '있다', '직캠', '없다', '상상', '오열']"
T_gJpnjJsnk,
T_gJpnjJsnk,"['카메라', '캐치', '시선', '진짜', '시원시원하다']"
T_gJpnjJsnk,"['진짜', '벅차오르다']"
T_gJpnjJsnk,"['노아', '심장']"
T_gJpnjJsnk,"['진짜', '미치다']"
T_gJpnjJsnk,"['전설', '시작']"
T_gJpnjJsnk,"['노래', '좋다', '안무', '레전드']"
T_gJpnjJsnk,"['진짜', '아니다', '진짜', '감동']"
T_gJpnjJsnk,"['새해', '새해']"
T_gJpnjJsnk,"['마지막', '레이브', '꽃길']"
T_gJpnjJsnk,
T_gJpnjJsnk,"['요즘', '영어', '범벅', '노래', '훨좋당']"
T_gJpnjJsnk,"['오류', '영상', '예준', '엔딩', '하트', '입덕', '근본', '무대', '기적']"
T_gJpnjJsnk,
T_gJpnjJsnk,
T_gJpnjJsnk,['여기']
T_gJpnjJsnk,"['무대', '소름', '처음', '무대', '플리', '확정', '플레이', '브로', '데뷔', '고맙다']"
T_gJpnjJsnk,"['오늘', '엔딩', '역시', '근본', '올해', '레이브', '좋다', '데뷔', '고맙다', '내년', '고공', '행진']"
T_gJpnjJsnk,"['무대', '눈물', '이나', '이렇다', '도전', '마음', '다짐', '생각', '노래', '아련돋', '가사도', '개슴', '애려', '진짜', '미치다', '식기', '모집', '조만간', '영원하다', '행복하다', '보물']"
T_gJpnjJsnk,"['음중', '진짜', '레전드', '다른', '무대', '좋다', '사랑']"
T_gJpnjJsnk,"['좋다', '진짜', '한번', '헤어', '없다']"
T_gJpnjJsnk,"['진짜', '볼떄', '노래', '노아', '완전', '리즈']"
T_gJpnjJsnk,['과거']
T_gJpnjJsnk,"['단콘', '게일', '자신', '있다']"
T_gJpnjJsnk,"['입덕', '입덕', '감동', '눈물', '줄줄']"
T_gJpnjJsnk,['사랑']
T_gJpnjJsnk,"['영상', '처음', '밤비', '분홍', '머리', '애니', '분홍', '머리', '어필', '던데', '생각', '노래', '마음', '밤비', '리본', '노아', '미모', '등장', '깔끔하다', '목소리', '헬로', '노래', '좋다', '생각', '있다', '남예준', '감정', '눈빛', '미치다', '사연', '있다', '보이', '은호', '안광', '가사', '서사', '미치다', '하민이', '저음', '입덕', '확신', '입덕', '포인트', '많다', '무대', '입덕', '없다']"
T_gJpnjJsnk,"['플리', '여정', '시작', '다시', '있다']"
T_gJpnjJsnk,"['그렇다', '후반', '베텔기우스']"
T_gJpnjJsnk,"['의상', '아름답다']"
T_gJpnjJsnk,"['야하다', '무대']"
T_gJpnjJsnk,"['엠버', '포기', '내년', '스페셜', '무대']"
T_gJpnjJsnk,"['헬로', '공주', '왕자', '등장']"
T_gJpnjJsnk,"['인트로', '심장']"
T_gJpnjJsnk,"['입덕', '입덕', '다르다', '행복하다', '플하', '사랑']"
T_gJpnjJsnk,
T_gJpnjJsnk,"['마지막', '예준', '미치다']"
T_gJpnjJsnk,"['항상', '벅차오르다', '감동', '있다']"
T_gJpnjJsnk,['쿨타임']
T_gJpnjJsnk,"['얼굴', '노래실력', '의상', '하나', '없다']"
T_gJpnjJsnk,['단콘']
T_gJpnjJsnk,"['무대', '볼때', '처음', '레이브', '감정', '생생하다', '가슴', '뭉클하다']"
T_gJpnjJsnk,['사랑']
T_gJpnjJsnk,['은호']
T_gJpnjJsnk,"['약속', '가장', '다시', '장면']"
T_gJpnjJsnk,"['다시', '장면']"
T_gJpnjJsnk,"['반하다', '음악', '음색', '무대', '어떻다', '사랑', '있다', '천재', '고맙다', '사랑']"
T_gJpnjJsnk,"['하루', '번은', '음중', '무대', '있다', '무대', '역주행', '소취', '얍얍']"
T_gJpnjJsnk,"['진짜', '좋다']"
T_gJpnjJsnk,"['오타쿠', '저격', '햌는데', '그게', '나일']"
T_gJpnjJsnk,"['다시', '게다', '진짜', '순정', '최고봉']"
T_gJpnjJsnk,"['아이돌', '반년', '좋아하다']"
T_gJpnjJsnk,"['진짜', '레전드']"
T_gJpnjJsnk,"['아름답다', '레이브', '사랑']"
T_gJpnjJsnk,['좋다']
T_gJpnjJsnk,"['미치다', '안무', '멋있다']"
T_gJpnjJsnk,"['다시', '등장', '인상', '기술', '음중', '무대', '화려하다', '멋있다']"
T_gJpnjJsnk,"['번은', '무대', '생각']"
T_gJpnjJsnk,"['콘서트', '무대', '직접', '있다', '기쁘댜', '내년']"
T_gJpnjJsnk,"['여러분', '우리', '콘서트', '미취', '겠눼', '입덕', '모집']"
T_gJpnjJsnk,"['진짜', '버추', '아이돌', '좋아하다']"
T_gJpnjJsnk,"['썸네일', '어떻다']"
T_gJpnjJsnk,"['영상', '볼때', '해도', '기술', '사람', '지금', '리플', '리스', '마스']"
T_gJpnjJsnk,"['처음', '안무', '노래', '좋다']"
T_gJpnjJsnk,"['음악중심', '최애', '직캠', '언제']"
T_gJpnjJsnk,"['엠버', '음악중심', '마음', '고향', '알고리즘', '은총', '아름답다', '영상', '플레이', '브라', '아름답다', '천재', '그룹', '사랑', '가요대제전', '번만', '이쨔나', '의상', '벌이', '있다', '가요대제전', '레전드', '무대', '한번', '보시', '버추', '아이돌', '레이브', '매직', '실시간', '바로', '무대', '교차', '편집', '같다', '아니다', '실시간', '매직', '라이브', '전세계', '생중계', '생각', '해도', '짜릿하다', '그렇다', '비씨', '다만', '사랑', '엠버']"
T_gJpnjJsnk,"['어제', '반려동물', '용궁', '아프다', '간호', '치료', '슬프다', '우울하다', '힘드다', '시간', '동안', '레이브', '많다', '위로', '노래', '가사', '가슴', '가사', '어젯밤', '꿈속', '활짝', '부분', '가슴', '노래', '가사', '아프다', '행복하다', '좋다', '나중', '반려동물', '다시', '있다', '레이브', '데뷔', '많다', '힘드다', '일이', '있다', '항상', '응원', '좋다', '좋다', '음악']"
T_gJpnjJsnk,"['아니다', '왜도', '여름', '안무', '좋다', '입덕']"
T_gJpnjJsnk,"['큰일', '있다']"
T_gJpnjJsnk,"['진짜', '기술', '미치다', '진짜', '진짜', '진짜', '미치다', '진짜', '쩐다']"
T_gJpnjJsnk,['사랑']
T_gJpnjJsnk,"['생각', '없다']"
T_gJpnjJsnk,"['데뷔', '노래']"
T_gJpnjJsnk,['도레미']
