,nouns
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,['마법']
8L001YT4k6k,"['플레이', '브이', '싱글', '앨범', '발매', '축하', '플리', '친구', '홍보', '이파리', '산리오', '콜라보', '일단', '멤버', '인형', '발상', '제목', '치명', '레이브', '이미지', '소화', '레이브', '화이팅']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['노래', '어제', '하루', '종일', '머릿', '원투', '투더포', '원투', '투더포', '원투', '투더포', '원투', '투더포', '중독', '미쳣다']"
8L001YT4k6k,
8L001YT4k6k,['레이브']
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['오늘', '뮤밍']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,['플리']
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['작업', '힐링', '플브', '노래', '생각']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['무한', '반복']"
8L001YT4k6k,"['너희', '상상', '이상', '우리', '가수', '진짜']"
8L001YT4k6k,['개뭣']
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['마음', '기분']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['오늘', '드림로', '근쳐', '노아', '파트', '심쿵']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['쪼꼬미', '레이브', '쪼꼬미', '플레이', '브로', '방송']"
8L001YT4k6k,['젛아좋']
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['드림로', '근처', '플리']"
8L001YT4k6k,
8L001YT4k6k,['뿌우우우']
8L001YT4k6k,"['노래', '자체', '레이브', '플리', '사랑', '마음', '마음', '더더', '마음', '포장']"
8L001YT4k6k,
8L001YT4k6k,"['나뭇가지', '지구', '레이브', '애초', '마음']"
8L001YT4k6k,"['자체', '인지', '누가', '스스로', '뿌우', '얼마나', '감동']"
8L001YT4k6k,['노래']
8L001YT4k6k,
8L001YT4k6k,"['산리오', '캐릭터', '콜라보', '대박']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['사랑', '이유', '아무', '이유', '기분']"
8L001YT4k6k,"['다인', '건가']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['혹시', '양갈래', '여자애', '플리', '이번', '앨범', '느좋', '플브', '사랑']"
8L001YT4k6k,
8L001YT4k6k,"['레이브', '선택', '음악', '승부']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['레이브', '진짜', '노래']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['사랑', '레이브']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['뮤직비디오', '귀염', '귀염', '마음']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,['노래']
8L001YT4k6k,"['분위기', '내내', '미소', '노래', '정말', '하루', '일과', '노래', '덕분', '위로', '가사', '중국어', '감동', '대만', '플리', '레이브', '노래', '가장', '언어', '정말', '안무', '숫자', '수어', '발견', '한국', '수어', '대만', '수어', '모든', '다시', '레이브', '플리', '정말', '일이', '항상', '마음껏', '응원']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,['세상']
8L001YT4k6k,['플리']
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['사랑', '이유', '레이브', '때문', '플리', '가을', '겨울', '레이브', '계획']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['왤케', '매번', '노래']"
8L001YT4k6k,"['플리', '로서', '음악', '정말', '노래', '우리', '사랑']"
8L001YT4k6k,['뿌우뿌우뿌']
8L001YT4k6k,"['진짜', '하루', '종일', '원투', '있엌', '계속']"
8L001YT4k6k,
8L001YT4k6k,['작정']
8L001YT4k6k,"['형님', '점점', '어디', '편의점', '근무', '여섯', '여름', '진짜', '이번', '노래', '화이팅']"
8L001YT4k6k,"['레이브', '규어']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['난리', '영업']"
8L001YT4k6k,"['가사', '그냥', '그냥', '어쩌면', '가장', '단어']"
8L001YT4k6k,"['노래', '기분', '겨울', '동안', '매일']"
8L001YT4k6k,"['형님', '노래', '레전드', '형님']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['살이', '우리', '장르']"
8L001YT4k6k,
8L001YT4k6k,"['소화', '레이브']"
8L001YT4k6k,
8L001YT4k6k,['영상']
8L001YT4k6k,"['노래', '뮤비']"
8L001YT4k6k,"['남자', '플리']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,['하민이']
8L001YT4k6k,"['이번', '년도', '수능', '금지곡', '등록', '자꾸']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['노래', '존나']"
8L001YT4k6k,['겨울']
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['여기', '폼폼', '푸린']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['타팬', '이번', '신곡', '노래', '레이브', '일만', '화이팅']"
8L001YT4k6k,"['레이브', '노래', '사랑', '진심', '멀리', '플리', '모든', '사랑', '는걸']"
8L001YT4k6k,
8L001YT4k6k,"['노래', '플리', '사랑', '고백', '플리', '플리', '도대체', '몇번', '공개', '고백', '공개', '고백']"
8L001YT4k6k,"['여기', '꼬실때']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['앨범', '흥행', '축하', '플리', '응원', '아이돌', '선플']"
8L001YT4k6k,
8L001YT4k6k,"['노래', '계속']"
8L001YT4k6k,"['뮤비', '진짜']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,['노래']
8L001YT4k6k,
8L001YT4k6k,"['동화', '노래', '진짜']"
8L001YT4k6k,"['노래', '뮤비']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,['노래']
8L001YT4k6k,['이장면']
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['당신', '가장', '선물', '대해', '정말']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,['여기']
8L001YT4k6k,"['코드', '뮤비']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['레이브', '노래', '다른', '관심', '숏츠', '공장', '썸네일', '클릭', '내내', '힐링']"
8L001YT4k6k,"['정말', '느낌', '마음', '피로']"
8L001YT4k6k,
8L001YT4k6k,"['레이브', '사슬', '플리', '깜짝']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['하루', '종일', '기분']"
8L001YT4k6k,"['노아', '카메라', '보고', '노래', '파트', '정말']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['천사', '응원', '사랑']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['바로', '가사', '바로', '우짜']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['마음', '무엇', '레이브', '준비', '박수갈채']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['년생', '플리', '플리', '주변', '아이돌', '고민', '레이브', '자신']"
8L001YT4k6k,"['노래', '진짜']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['자꾸', '뚝닥', '예주니', '센터', '안보', '구도', '대쉬', '생각', '구도', '좀춤']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,['진짜']
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,['플리']
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['예준', '방송', '플리', '사랑', '이유', '대해', '생각', '이유', '사랑', '그대로', '가사', '어제', '처음', '일본어', '중국어', '타국', '플리', '뿌듯']"
8L001YT4k6k,
8L001YT4k6k,"['산리오', '캐릭터', '뮤비', '다행', '모습', '다행', '뮤비', '너희', '모습', '플리', '아이', '감동']"
8L001YT4k6k,"['매번', '사실', '리스닝', '이지', '라즈', '아주', '위즈', '스탭꼬', '응애', '플리']"
8L001YT4k6k,"['갑자기', '중국어', '일본어', '뭐임', '기분']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['뭐얏', '기여', '앗귀']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,['사랑']
8L001YT4k6k,
8L001YT4k6k,"['작곡', '진짜', '천재', '안무', '완전', '상큼', '댄스', '라인', '천재']"
8L001YT4k6k,"['플리', '생일', '플리', '사랑', '이유', '발표', '이유', '그것', '스포', '레이브', '사랑', '어제', '오늘', '사랑', '뿌우']"
8L001YT4k6k,['그냥']
8L001YT4k6k,
8L001YT4k6k,"['외국어', '가사', '안무', '수화', '마음']"
8L001YT4k6k,
8L001YT4k6k,"['아무', '이유', '사랑']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['징챠', '노래', '진짜']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,['진심']
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,['구림']
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['진짜', '자꾸']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['폭닥폭닥', '겨울', '노래']"
8L001YT4k6k,
8L001YT4k6k,"['기엽다', '진짜', '대쉬', '아주']"
8L001YT4k6k,"['레이브', '이유']"
8L001YT4k6k,
8L001YT4k6k,"['알고리즘', '타고', '이파리', '앨범', '발매', '축하', '뮤비', '아주', '이번', '활동', '응원', '화이팅']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['소리', '정도']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,['여우']
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,['사랑']
8L001YT4k6k,"['오늘', '뿌우우']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['꿈속', '아무', '이유', '사랑', '사랑']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['노래', '왤케', '중독', '진짜']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,['귀여웡']
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['천재', '귀요미']"
8L001YT4k6k,"['노래', '마치', '버전', '플리', '플리', '부지', '플리', '부도']"
8L001YT4k6k,['노래']
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['노래', '마음속']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['노래', '초겨울', '냄새']"
8L001YT4k6k,
8L001YT4k6k,"['레이브', '에베레스트', '조견', '구멍', '시점', '장면']"
8L001YT4k6k,
8L001YT4k6k,"['진짜', '뮤비', '쪼꼬미', '플리', '시절', '크리스마스', '내용']"
8L001YT4k6k,
8L001YT4k6k,['감동']
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['노래', '그냥', '완곡', '안무', '보고']"
8L001YT4k6k,
8L001YT4k6k,"['취향', '저격', '노래', '매번', '모든', '노래', '뮤비', '진짜', '어벤져스']"
8L001YT4k6k,"['대쉬', '플리', '래퍼', '데뷔', '뮤비', '데뷔', '레이브', '빼빼로데이', '빼빼로', '받아랏']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['퐁신퐁신', '느낌']"
8L001YT4k6k,"['산리오', '장점', '뮤비']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['아악', '귀엽댜']"
8L001YT4k6k,"['멤버', '요정', '볼때마', '진짜', '플브', '플뿌', '귀여웡']"
8L001YT4k6k,
8L001YT4k6k,"['중독', '일이삼', '사오륙']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['평생', '사랑']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['장소', '창문', '커튼']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['진짜', '몽글몽굴']"
8L001YT4k6k,"['사랑', '이유', '아무', '이유', '기분', '평플', '이유']"
8L001YT4k6k,"['인형', '모습', '왤케', '야운', '거임', '플리', '소장', '욕구', '친구', '쿠키', '달라', '형태', '레이브', '사람', '상호', '균형', '관계', '보기', '해도']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['기분', '요즘', '위로', '매번', '팬송', '계속', '사랑', '이야기', '레이브', '진짜', '사랑']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['집중', '하민이', '파트', '밤비', '전달', '라즈']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['기분', '중이']"
8L001YT4k6k,
8L001YT4k6k,"['노아', '플리']"
8L001YT4k6k,
8L001YT4k6k,"['크리스마스', '느낌', '느낌', '겨울', '느낌']"
8L001YT4k6k,
8L001YT4k6k,"['아이', '너희', '선물']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['우주', '마주', '사랑', '이유', '아무', '이유', '기분', '그냥', '사랑', '이유', '아무', '이유', '기분', '그냥', '지금', '설명', '정리', '머릿속', '도대체', '핑핑', '온종일', '비상', '사태', '서면', '백만', '볼트', '사랑', '이유', '아무', '이유', '기분', '그냥', '사랑', '이유', '아무', '이유', '기분', '그냥', '우주', '마주', '오늘', '드림로', '근처', '준비', '플리', '습도', '우연', '운명', '사랑', '이유', '아무', '이유', '기분', '그냥', '사랑', '이유', '아무', '이유', '기분', '그냥', '기분', '그냥', '그냥', '사랑', '이유', '깜빡']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,['듣기']
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['이노', '리듬', '가사', '갓띵곡']"
8L001YT4k6k,
8L001YT4k6k,"['실망', '단어']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['우리', '플리', '노래', '사랑']"
8L001YT4k6k,
8L001YT4k6k,['쥬타']
8L001YT4k6k,
8L001YT4k6k,"['어제', '라이브', '너희', '때문', '지갑']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['레이브', '컴백', '만하', '선물', '존재']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['진짜', '레이브', '사랑']"
8L001YT4k6k,
8L001YT4k6k,"['진짜', '진짜']"
8L001YT4k6k,
8L001YT4k6k,"['여기', '진짜']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['사랑', '너희']"
8L001YT4k6k,
8L001YT4k6k,"['사랑', '이유']"
8L001YT4k6k,
8L001YT4k6k,"['레이브', '모해']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['너므', '기엽다']"
8L001YT4k6k,"['산리오', '원래', '레이브', '콜라보']"
8L001YT4k6k,"['레이브', '노래', '거의', '매일', '리스너', '레이브', '특유', '반주', '진짜', '듣기', '최고']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['뮤비', '기절']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['노래', '레이브', '음악', '매번']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['파티', '산리오', '이키', '가지']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['선물', '여러', '언어', '가사', '진짜', '감동', '레이브', '사랑', '이유']"
8L001YT4k6k,
8L001YT4k6k,"['레이브', '노래', '처음']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['노래', '목소리', '무엇', '봉숭아', '실력', '귀가']"
8L001YT4k6k,
8L001YT4k6k,"['볼트', '진짜', '레이브']"
8L001YT4k6k,"['사랑', '자장가', '백송', '사랑']"
8L001YT4k6k,
8L001YT4k6k,"['세계', '아이돌', '이파리', '친구', '플리', '레이브', '신곡', '보라', '정말', '항상', '퀄리티', '노래', '뮤비', '후반', '오륙', '한글', '부분', '뭔가', '형용', '힐링', '자주', '항상', '노래', '레이브', '최애', '노래', '여섯', '여름', '최애', '멤버', '노아', '오빠', '정말', '입덕']"
8L001YT4k6k,"['노래', '최고다']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['진짜', '가사', '노래']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,['웃기']
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,['시간']
8L001YT4k6k,
8L001YT4k6k,"['노래', '솜사탕']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,['노래']
8L001YT4k6k,"['우리', '사랑']"
8L001YT4k6k,"['진짜', '개애']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['세상', '노래']"
8L001YT4k6k,"['플리', '가수', '플리', '매번', '퀄리티', '세상', '사람', '진짜', '장르', '음악', '편견']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['설마', '일본어', '중국어', '가사', '생각', '서프라이즈', '선물']"
8L001YT4k6k,"['무장', '극락', '쥬타']"
8L001YT4k6k,
8L001YT4k6k,"['다시', '느낌', '마음', '하나', '하나', '사랑', '시선', '호의', '노래', '끝소리', '처리', '진짜', '대박']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['아무', '이유', '레이브', '정말', '사랑']"
8L001YT4k6k,
8L001YT4k6k,"['산리오', '콜라보', '음악', '플리']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,['난리']
8L001YT4k6k,"['중독', '리듬']"
8L001YT4k6k,"['레이브', '덕분']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['위해', '노래', '감사']"
8L001YT4k6k,
8L001YT4k6k,"['아시아', '투어', '방송', '살짝', '관심', '노래', '입덕']"
8L001YT4k6k,['뿌우']
8L001YT4k6k,
8L001YT4k6k,"['주제가', '송이', '감격', '뮤비', '플리', '출연', '사랑', '진짜', '사랑']"
8L001YT4k6k,
8L001YT4k6k,"['진짜', '건데', '사랑']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['노래', '플뿌우']"
8L001YT4k6k,['진짜']
8L001YT4k6k,
8L001YT4k6k,"['산리오', '콜라보', '진짜', '대박']"
8L001YT4k6k,"['뮤비', '노래', '겨울', '코코아', '느낌', '마시멜로', '추가']"
8L001YT4k6k,"['인터넷', '그래픽', '알고리즘', '유튜브']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['진짜', '진짜', '본적', '진짜']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['마지막', '플리', '꿈속', '안무', '잠드', '대체', '우리', '얼마나']"
8L001YT4k6k,"['뮤비', '초반', '플리', '설마', '우리', '사슬']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['분만', '방법']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['언제', '리가']"
8L001YT4k6k,
8L001YT4k6k,['아침']
8L001YT4k6k,"['오늘', '위해', '백만', '볼트']"
8L001YT4k6k,"['플리', '얘기', '다른', '백송', '매번', '항상', '사랑']"
8L001YT4k6k,"['노래', '어케']"
8L001YT4k6k,['사랑']
8L001YT4k6k,
8L001YT4k6k,"['모범', '답안']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['진짜루', '플리', '실사', '머리']"
8L001YT4k6k,['이불']
8L001YT4k6k,
8L001YT4k6k,"['뮤비', '노래', '생각', '갑자기', '산리오', '노래', '활동', '응원']"
8L001YT4k6k,"['응원', '시작', '이후', '마치', '다시', '아이', '내면', '아이', '치유', '이상', '아기', '처럼', '사랑', '아이', '비판', '재능', '실력', '대한', '찬사', '표현', '부모님', '사랑', '정성껏', '아이', '음악', '사랑', '또한', '다시', '아아', '대한', '사랑', '표현', '이유']"
8L001YT4k6k,"['아침', '뿌우']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['뮤비', '향기']"
8L001YT4k6k,
8L001YT4k6k,['다리']
8L001YT4k6k,['별사탕']
8L001YT4k6k,"['노아', '때문']"
8L001YT4k6k,"['노아', '레전드']"
8L001YT4k6k,"['마음', '제발', '산리오', '콜라보']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['덕분', '등교', '사랑']"
8L001YT4k6k,
8L001YT4k6k,['사랑']
8L001YT4k6k,['노래']
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['당장', '간다']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['노아', '얼굴', '그냥', '다해', '여기', '오빠', '아기']"
8L001YT4k6k,['여기']
8L001YT4k6k,['정말']
8L001YT4k6k,['귀엽넹']
8L001YT4k6k,
8L001YT4k6k,['귀엽넹']
8L001YT4k6k,"['시계', '소녀', '우리', '심장', '수가', '번역']"
8L001YT4k6k,"['뮤비', '출근', '쪼꼬미', '별사탕', '기분', '뽀짝하', '노래', '쥬타']"
8L001YT4k6k,"['플리', '는걸', '자랑', '사랑']"
8L001YT4k6k,"['오늘', '모닝', '워밍업송', '출퇴근', '노동요', '드라이브', '힐링', '러닝', '굿나잇', '오늘', '아주', '그냥']"
8L001YT4k6k,"['회전', '타고', '바람', '시나', '예준', '찰나']"
8L001YT4k6k,"['이번', '앨범', '진짜', '진짜']"
8L001YT4k6k,
8L001YT4k6k,"['내내', '이불', '폭닥폭닥', '거리', '기분', '밤새', '하나', '사람', '목소리', '시몬', '매트리스']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,['학교']
8L001YT4k6k,"['파린데', '노래', '시간', '영상']"
8L001YT4k6k,"['요미', '왹져듷']"
8L001YT4k6k,"['상보', '내내', '함박', '웃음']"
8L001YT4k6k,
8L001YT4k6k,"['노아', '지금', '여기', '장난']"
8L001YT4k6k,
8L001YT4k6k,
8L001YT4k6k,"['회수', '속도', '뭐임', '오늘', '백만', '가나']"
8L001YT4k6k,['듣기']
8L001YT4k6k,"['음악', '스펙트럼', '데뷔', '지금', '작곡가']"
8L001YT4k6k,"['플리', '노래']"
8L001YT4k6k,"['진짜', '여기', '하루', '종일', '댓글', '일단', '단체', '진짜', '노래', '플리', '로써', '노래', '그냥', '노래', '눈물', '진짜']"
8L001YT4k6k,"['남자', '던뎅']"
8L001YT4k6k,
8L001YT4k6k,"['노아', '극락', '파트']"
8L001YT4k6k,"['음악', '스스로', '조금', '의심', '거나', '사랑', '여러분', '노래', '존재', '어쩌면', '음악', '사랑', '여러분', '진심', '나은', '사람']"
8L001YT4k6k,"['밤비', '인생', '이자', '기쁨']"
8L001YT4k6k,"['오늘', '하루', '뿌우', '시작', '노래', '중독']"
8L001YT4k6k,"['소감', '스포', '그거', '진짜', '감동', '기억', '신곡', '스포', '감동']"
8L001YT4k6k,
8L001YT4k6k,"['이유', '아무', '이유', '기분', '매번', '컴백', '사랑', '실어', '는걸', '매번', '사랑', '듬뿍', '사랑', '이번', '앨범', '그냥', '벌써', '중독', '되어버렷잔']"
8L001YT4k6k,
8L001YT4k6k,"['안녕', '레이브', '어제', '꿈속', '오늘', '속도', '하자']"
8L001YT4k6k,
8L001YT4k6k,"['노래', '한국어', '일어', '중국어', '영어', '수어', '감동', '너희']"
8L001YT4k6k,"['역시', '이번', '레이브', '레이브', '레이브', '가사', '멜로디', '안무', '사랑', '초겨울', '플뿌', '플뿌']"
8L001YT4k6k,['노래']
8L001YT4k6k,
8L001YT4k6k,"['오늘', '플레이', '브로', '하루', '시작']"
8L001YT4k6k,"['원투', '머리']"
