,nouns
rDFUl2mHIW4,"['가안', '아이', '나먼', '누가']"
rDFUl2mHIW4,"['한국', '빌보드', '입성', '와우']"
rDFUl2mHIW4,"['빌보드', '코리아', '어디', '사랑']"
rDFUl2mHIW4,"['락다운', '유입', '애니', '안보', '덕후', '거리', '사람', '노래', '충격', '유입', '버스', '주행', '멤버', '커버', '제이팝', '사람', '제이팝', '커버', '노래', '무엇', '노래', '개인', '취향', '애니', '노래', '애니', '무슨', '증상']"
rDFUl2mHIW4,"['빌보드', '진입', '한계', '어디', '어제', '올리브영', '락다운', '오디션', '유튭팬치', '감동', '세계']"
rDFUl2mHIW4,"['빌보드', '코리아', '축하']"
rDFUl2mHIW4,"['본인', '원레', '시기', '노잼', '요즘', '덕분']"
rDFUl2mHIW4,"['이제', '빌보드', '어디']"
rDFUl2mHIW4,"['멜론', '부분', '뮤비']"
rDFUl2mHIW4,['무슨']
rDFUl2mHIW4,"['요즘', '멜론', '연습실', '영상', '빌보드', '코리아', '소식', '간만', '여러', '스타', '일링']"
rDFUl2mHIW4,"['빌보드', '코리아', '멜론', '국내', '유튜브', '뮤직', '집계', '이해', '최고점', '수치', '이해', '미국', '제외', '여국', '집계', '빌보드', '글로벌', '이해', '한잔']"
rDFUl2mHIW4,"['세계', '아이돌', '파이팅']"
rDFUl2mHIW4,"['정국', '뉴진스']"
rDFUl2mHIW4,"['사람', '적진', '한잔']"
rDFUl2mHIW4,"['약간', '도티', '멜론', '노래', '느낌']"
rDFUl2mHIW4,"['위해', '얼마나', '노력']"
rDFUl2mHIW4,"['사람', '누구', '목소리', '쩐다', '정도', '노래', '반전', '주네']"
rDFUl2mHIW4,"['우리', '언니', '입덕', '이유', '장소']"
rDFUl2mHIW4,"['빌보드', '국위', '글로벌', '축하']"
rDFUl2mHIW4,"['세상', '시대', '노래', '인기']"
rDFUl2mHIW4,"['현생', '십덕']"
rDFUl2mHIW4,"['빌보드', '입성', '축하']"
rDFUl2mHIW4,"['빌보드', '축하']"
rDFUl2mHIW4,"['여기', '빌보드', '코리아', '키딩']"
rDFUl2mHIW4,"['음악', '몰래']"
rDFUl2mHIW4,
rDFUl2mHIW4,"['빌보드', '진짜', '레전드']"
rDFUl2mHIW4,['개쎅시하']
rDFUl2mHIW4,['노래']
rDFUl2mHIW4,"['자꾸', '생각', '온실', '세종', '수목원']"
rDFUl2mHIW4,"['이제', '빌보드']"
rDFUl2mHIW4,"['빌보드', '코리아', '축하']"
rDFUl2mHIW4,"['빌보드', '코리아', '진짜', '어디']"
rDFUl2mHIW4,"['버츄얼', '아이돌', '거부', '성향', '노래', '반박']"
rDFUl2mHIW4,"['사람', '노래']"
rDFUl2mHIW4,"['빌보드', '가수']"
rDFUl2mHIW4,"['주간', '인기상', '빌보드', '코리아', '쭉쭉', '빌보드']"
rDFUl2mHIW4,"['진짜', '이제', '빌보드', '코리아', '건가', '역시', '우리', '아이돌', '멜론', '빌보드', '입성', '망상', '미래', '최고다', '세계', '아이돌']"
rDFUl2mHIW4,"['빌보드', '진입', '어디']"
rDFUl2mHIW4,"['경축', '빌보드', '코리아']"
rDFUl2mHIW4,"['수요일', '멜론', '차트']"
rDFUl2mHIW4,"['빌보드', '코리아', '도당', '일이']"
rDFUl2mHIW4,"['진짜', '빌보드', '코리아', '상상', '도데', '일이']"
rDFUl2mHIW4,"['빌보드', '코리아', '축하', '진짜', '꽃길']"
rDFUl2mHIW4,"['빌보드', '코리아', '정말', '축하']"
rDFUl2mHIW4,['빌보드']
rDFUl2mHIW4,"['빌보드', '코리아', '축하']"
rDFUl2mHIW4,"['한국', '빌보드']"
rDFUl2mHIW4,"['빌보드', '추카']"
rDFUl2mHIW4,"['세구', '피부']"
rDFUl2mHIW4,"['여기', '빌보드', '코리아', '가수']"
rDFUl2mHIW4,"['빌보드', '코리아']"
rDFUl2mHIW4,['위캬']
rDFUl2mHIW4,
rDFUl2mHIW4,"['유튜브', '뮤직', '기준', '인기', '뮤직비디오', '한국', '위더']"
rDFUl2mHIW4,['노래']
rDFUl2mHIW4,"['수능', '금지곡', '선정']"
rDFUl2mHIW4,
rDFUl2mHIW4,"['패스트푸드', '우리']"
rDFUl2mHIW4,"['겨울', '시간']"
rDFUl2mHIW4,
rDFUl2mHIW4,['알고싶다']
rDFUl2mHIW4,['중독']
rDFUl2mHIW4,"['생방송투데이', '클라스']"
rDFUl2mHIW4,"['방금', '가족', '생방송', '투데이', '노래']"
rDFUl2mHIW4,
rDFUl2mHIW4,['노래']
rDFUl2mHIW4,"['썸네일', '르르땅', '얼굴']"
rDFUl2mHIW4,"['워터', '기세']"
rDFUl2mHIW4,"['멜론', '주간', '인기상', '투표']"
rDFUl2mHIW4,"['이파리', '여러분', '멜론', '주간', '인기상', '투표']"
rDFUl2mHIW4,['노래']
rDFUl2mHIW4,['파트']
rDFUl2mHIW4,"['진짜', '노래', '걸그룹', '좋넹']"
rDFUl2mHIW4,
rDFUl2mHIW4,['캬지려']
rDFUl2mHIW4,"['모델링', '고생']"
rDFUl2mHIW4,"['이분', '실세', '존재']"
rDFUl2mHIW4,"['원례', '아이돌', '흥미', '인생', '유튜브', '항상', '부정', '긍정', '세계', '아이돌', '벌써', '감격', '노래', '덧글', '지금', '저희', '진심', '게다가', '처음', '형제', '취향', '가지', '형제', '다시', '이야기', '화목', '참고', '뚤기', '저희', '형제', '폭도', '우리', '형제', '저희', '여신', '감사']"
rDFUl2mHIW4,['키딩키딩']
rDFUl2mHIW4,"['일본', '오타쿠', '노래', '계속']"
rDFUl2mHIW4,
rDFUl2mHIW4,['키딩']
rDFUl2mHIW4,
rDFUl2mHIW4,
rDFUl2mHIW4,
rDFUl2mHIW4,"['이번', '주도', '주간', '인기상', '세계', '아이돌', '주간', '인기상', '멜론', '주간', '인기상', '이용권', '하루', '하루', '투표']"
rDFUl2mHIW4,['무대']
rDFUl2mHIW4,"['생각', '릴파', '아이', '그냥', '가수', '실력', '목소리', '발성', '고음', '하나', '진짜', '릴파', '아이', '고음', '파트']"
rDFUl2mHIW4,['이나']
rDFUl2mHIW4,"['진짜', '유행', '흐름', '락다운', '느낌', '한창', '인기', '지금', '여름', '노래', '흐름', '유행', '노래']"
rDFUl2mHIW4,"['결장', '던파', '노래', '인기', '역시', '대박', '대박']"
rDFUl2mHIW4,['일차']
rDFUl2mHIW4,['아이']
rDFUl2mHIW4,"['유튜', '버들', '끼리', '우리나라', '유튜버', '영향력', '아이돌', '그룹', '하나', '뚝딱']"
rDFUl2mHIW4,"['어우', '준비', '문화', '노래', '안무']"
rDFUl2mHIW4,
rDFUl2mHIW4,"['화요일', '멜론', '차트', '차트', '주간', '인기상', '축하']"
rDFUl2mHIW4,"['릴파', '파트', '소름']"
rDFUl2mHIW4,"['믹스', '마스', '터키', '진짜', '프로', '실력', '생각', '프로']"
rDFUl2mHIW4,"['오후', '기준', '인기', '급상승', '음악', '회수', '만회']"
rDFUl2mHIW4,
rDFUl2mHIW4,"['버츄얼', '여서', '목소리', '컴퓨터']"
rDFUl2mHIW4,
rDFUl2mHIW4,"['진짜', '언니']"
rDFUl2mHIW4,"['실제', '줄퀼리티']"
rDFUl2mHIW4,"['화질', '화질', '수정', '해도', '사용']"
rDFUl2mHIW4,"['읍읍', '읍읍읍읍읍']"
rDFUl2mHIW4,
rDFUl2mHIW4,"['본인', '직접']"
rDFUl2mHIW4,"['음악', '방송', '후보', '방송', '점수', '피지', '앨범', '가요']"
rDFUl2mHIW4,
rDFUl2mHIW4,"['주간', '인기상', '축하']"
rDFUl2mHIW4,"['노래', '르르땅', '뺃풔이', '머리']"
rDFUl2mHIW4,"['저음', '릴파', '진짜']"
rDFUl2mHIW4,"['만화', '처음', '부정']"
rDFUl2mHIW4,"['님들', '멜론', '주간', '인기상', '투표', '매일', '고고']"
rDFUl2mHIW4,['노래']
rDFUl2mHIW4,['노래']
rDFUl2mHIW4,"['편의점', '뭔가', '가슴', '댓글', '답니', '최고']"
rDFUl2mHIW4,
rDFUl2mHIW4,"['진짜', '지금', '버거킹', '키딩', '깜짝']"
rDFUl2mHIW4,"['주간', '인기상', '축하']"
rDFUl2mHIW4,"['주간', '차트', '진입', '주간', '인기상', '축하']"
rDFUl2mHIW4,['미쳣다']
rDFUl2mHIW4,"['주간', '인기', '상등', '주간', '차트', '축하']"
rDFUl2mHIW4,"['주간', '차트', '주간', '인기상', '축하']"
rDFUl2mHIW4,"['주간', '인기상', '추카', '멜론', '음악중심', '위로', '더욱']"
rDFUl2mHIW4,
rDFUl2mHIW4,"['주간', '인기상', '주간', '차트', '진입', '성공']"
rDFUl2mHIW4,"['주간', '인기상', '축하']"
rDFUl2mHIW4,"['주간', '인기상']"
rDFUl2mHIW4,"['주간', '인기상', '축하']"
rDFUl2mHIW4,
rDFUl2mHIW4,"['주간', '인기상', '축하']"
rDFUl2mHIW4,"['진짜', '키딩', '어디']"
rDFUl2mHIW4,"['노래실력', '아이', '커마', '뭔가', '프로']"
rDFUl2mHIW4,"['주차', '주간', '인기상', '축하']"
rDFUl2mHIW4,"['최근', '유입', '파리']"
rDFUl2mHIW4,"['주간', '인기상', '축하']"
rDFUl2mHIW4,"['자꾸', '키링']"
rDFUl2mHIW4,"['뭔가', '케이팝', '느낌', '자주']"
rDFUl2mHIW4,"['몇번', '처음', '노래', '랜덤', '재생', '그룹', '노래', '진짜', '아이돌', '그룹', '노랜줄']"
rDFUl2mHIW4,"['산뜻', '느낌', '약간', '마이걸', '느낌']"
rDFUl2mHIW4,['세상']
rDFUl2mHIW4,"['대체', '가요', '진짜', '진짜', '이유', '답글']"
rDFUl2mHIW4,"['작곡가', '노래', '특유', '이미지', '창법', '부분', '아쉬움', '스테이', '그룹', '신곡', '곡퀄']"
rDFUl2mHIW4,"['오늘', '마트', '노래', '보고', '이제', '실감']"
rDFUl2mHIW4,
rDFUl2mHIW4,['아침']
rDFUl2mHIW4,['노래']
rDFUl2mHIW4,"['오늘', '아침', '시작']"
rDFUl2mHIW4,"['배경', '노들섬', '집도']"
rDFUl2mHIW4,"['아이돌', '가수']"
rDFUl2mHIW4,"['남자친구', '보기', '시작', '했느', '스밍', '버거', '이번', '캐디', '그냥', '쩔어요', '세구', '앞머리', '앞머리', '릴파님', '머리', '나므', '다이뺘']"
rDFUl2mHIW4,"['키딩', '키딩']"
rDFUl2mHIW4,"['그냥', '매번', '갱신', '우리', '끼리', '이제', '어디']"
rDFUl2mHIW4,
rDFUl2mHIW4,"['현생', '가끔', '소식', '정도', '오랬', '역시', '항상', '응원']"
rDFUl2mHIW4,"['만천', '댓글', '만이']"
rDFUl2mHIW4,
rDFUl2mHIW4,"['제작비', '오지']"
rDFUl2mHIW4,"['대체', '누구']"
rDFUl2mHIW4,['키딩']
rDFUl2mHIW4,"['세구', '초딩']"
rDFUl2mHIW4,"['중독', '성도', '같키딩키딩', '아예', '아예']"
rDFUl2mHIW4,"['노래', '댄스', '진짜', '아이돌', '이후', '최고', '후속작', '접목', '기술', '센스', '노력', '모두']"
rDFUl2mHIW4,['쩐다']
rDFUl2mHIW4,['키딩']
rDFUl2mHIW4,"['이번', '전부', '매력', '표현', '헤어', '스탈', '각자', '후렴', '각자', '각각', '포인트', '이번', '담당', '각각', '담당', '고생', '하셨스비']"
rDFUl2mHIW4,"['편의점', '한번']"
rDFUl2mHIW4,"['거의', '일주일', '멜론', '차트', '상위', '유지']"
rDFUl2mHIW4,['킹애']
rDFUl2mHIW4,"['진짜', '노래', '바로', '중독']"
rDFUl2mHIW4,"['월요일', '멜론', '차트']"
rDFUl2mHIW4,"['노래', '진짜', '요즘', '대기업', '아이돌', '노래', '가장', '아이돌', '안무', '퀄리티', '역대', '최고', '개인', '이전', '노래', '년대', '아이돌', '노래', '느낌']"
rDFUl2mHIW4,
rDFUl2mHIW4,"['닌닌', '키딩보', '키딩', '일차']"
rDFUl2mHIW4,"['진짜', '르르땅', '혼자', '파트', '볼때', '자동', '재생', '하필', '르르땅', '파트']"
rDFUl2mHIW4,"['어그', '탕욕', '댓글', '댓글', '무시', '일도', '자꾸', '댓글']"
rDFUl2mHIW4,"['약간', '걱정', '면대', '중성', '유입', '후속', '타자', '이파리', '로써', '서도', '후속', '타자', '로써', '뒷받침', '그게', '우려', '걱정', '안해']"
rDFUl2mHIW4,"['마빡', '시원']"
rDFUl2mHIW4,"['제발', '금좀', '우리', '댓글', '하나', '댓글', '일생', '낙인', '사람', '이기', '때문', '반응', '반응', '계속', '계속']"
rDFUl2mHIW4,['화이팅']
rDFUl2mHIW4,"['사람', '유입', '계속']"
rDFUl2mHIW4,"['죠으', '키링키']"
rDFUl2mHIW4,"['노래', '의상', '왤케', '사랑']"
rDFUl2mHIW4,"['릴파님', '부분', '주르르', '솔로', '파트', '기억', '멤버', '모두', '수고', '신분', '모두', '고생', '신곡', '축하']"
rDFUl2mHIW4,"['공중파', '출현', '언제']"
rDFUl2mHIW4,"['진짜', '케이팝', '느낌', '제대로']"
rDFUl2mHIW4,"['감람', '스톤', '항상', '땡큐']"
rDFUl2mHIW4,"['세구', '최애']"
rDFUl2mHIW4,"['카페', '듣는댜']"
rDFUl2mHIW4,"['아이돌', '아이돌']"
rDFUl2mHIW4,"['오타쿠', '노래', '뭔가']"
rDFUl2mHIW4,"['대한민국', '씹덕', '민국이']"
rDFUl2mHIW4,['머리']
rDFUl2mHIW4,
rDFUl2mHIW4,
rDFUl2mHIW4,
rDFUl2mHIW4,"['노래', '계속']"
rDFUl2mHIW4,"['현실', '조앙']"
rDFUl2mHIW4,"['직접', '가요']"
rDFUl2mHIW4,"['진짜', '아이돌', '얼마나']"
rDFUl2mHIW4,"['진짜', '세대', '메타', '버스', '아이돌', '시대', '사람', '역사', '인물', '나중', '역사']"
rDFUl2mHIW4,['가즈']
rDFUl2mHIW4,
rDFUl2mHIW4,"['유튜브', '뮤직', '축하']"
rDFUl2mHIW4,['아이']
rDFUl2mHIW4,"['노래', '역시', '아이돌']"
rDFUl2mHIW4,
rDFUl2mHIW4,
rDFUl2mHIW4,"['노래', '기대']"
rDFUl2mHIW4,"['입덕', '위기']"
rDFUl2mHIW4,
rDFUl2mHIW4,
rDFUl2mHIW4,
rDFUl2mHIW4,"['띵곡', '아이돌', '커버']"
rDFUl2mHIW4,
rDFUl2mHIW4,"['유튭', '뮤직', '주간', '축하']"
rDFUl2mHIW4,"['존나', '씹덕']"
rDFUl2mHIW4,"['우리', '세계', '아이돌', '시대']"
rDFUl2mHIW4,['키딩키딩']
rDFUl2mHIW4,['쭉쭉']
rDFUl2mHIW4,"['정도', '수능', '금지곡']"
rDFUl2mHIW4,"['육수', '도무지', '이해']"
rDFUl2mHIW4,"['무비', '다시', '보고', '체감', '장난']"
rDFUl2mHIW4,"['센터', '스타', '일링', '완전', '취향']"
rDFUl2mHIW4,"['정도', '이제', '채널', '분리', '보고', '사람', '입장', '채널', '다른', '영상']"
rDFUl2mHIW4,"['가끔', '이름', '노래', '이번', '안무', '생각', '진짜', '아이돌', '놀람', '버튜버', '행동', '실제', '사람', '그냥', '이미지', '건가', '생각', '안무가']"
rDFUl2mHIW4,['킹애']
rDFUl2mHIW4,['저음']
rDFUl2mHIW4,"['세구', '머리', '느낌']"
rDFUl2mHIW4,
rDFUl2mHIW4,
rDFUl2mHIW4,"['예수', '맞짱']"
rDFUl2mHIW4,"['보컬', '카메라', '무빙', '파트', '쩐다']"
rDFUl2mHIW4,"['볼때', '마지막', '주르르', '자리', '왜케', '마지막', '보시', '주르르', '저서', '비챤님', '위치']"
rDFUl2mHIW4,"['회수', '만인', '만인', '거지', '말로']"
rDFUl2mHIW4,"['유튭', '돚거', '유입', '돌이', '편의점', '제공', '뮤직', '차트', '목록', '노래', '등록', '간혹', '손님', '무한', '반복', '계속', '기운', '매력', '노래', '우왁굳님', '사랑']"
rDFUl2mHIW4,"['친구', '세계', '아이돌', '보고', '아이돌', '이파리', '팬치', '무시', '취급']"
rDFUl2mHIW4,"['대기업', '아이돌', '버금', '노래', '노래', '아이돌', '신곡', '데뷔초', '비교', '바로', '보이']"
rDFUl2mHIW4,"['딩키딩', '아예', '중독']"
rDFUl2mHIW4,
rDFUl2mHIW4,['벌써']
rDFUl2mHIW4,"['우리', '우리', '우리']"
rDFUl2mHIW4,"['노래', '진짜', '대중성', '느낌', '계속', '발전', '마이너', '장르', '인식', '좋겠슴다']"
rDFUl2mHIW4,"['유튜브', '뮤직', '둘러보기', '여기', '부분', '진짜', '노래', '부분', '감초', '전율']"
rDFUl2mHIW4,"['노래', '요즘']"
rDFUl2mHIW4,['구야']
rDFUl2mHIW4,
rDFUl2mHIW4,['노래']
rDFUl2mHIW4,"['뮤비', '스마트폰', '화면', '화면', '갤탭', '왁굳님', '제작자', '진짜']"
rDFUl2mHIW4,"['러시안룰렛', '느낌']"
rDFUl2mHIW4,"['엔딩', '포즈', '똑바로', '주르르']"
rDFUl2mHIW4,"['일주일', '동안', '유지', '일차']"
rDFUl2mHIW4,"['노래', '정말', '개개인', '보컬', '융화', '이번', '진짜', '진짜']"
rDFUl2mHIW4,['키딩']
rDFUl2mHIW4,"['졸졸', '마치', '피리', '사나이']"
rDFUl2mHIW4,['연습']
rDFUl2mHIW4,
rDFUl2mHIW4,"['아이', '머리', '혹시', '방송', '나중', '해주시']"
rDFUl2mHIW4,['릴파']
rDFUl2mHIW4,"['살때', '부터', '피아노']"
rDFUl2mHIW4,['여기']
rDFUl2mHIW4,"['세상', '진심', '노래']"
rDFUl2mHIW4,"['이제', '메인', '아웃사이더', '멀리', '응원']"
rDFUl2mHIW4,"['이제', '개인', '매니악', '이번', '진짜', '그냥', '그냥', '이정', '중독', '가장', '아이돌', '로서', '신곡', '르르땅', '추임새']"
rDFUl2mHIW4,
rDFUl2mHIW4,['킹애']
rDFUl2mHIW4,
rDFUl2mHIW4,['키딩']
rDFUl2mHIW4,"['진짜', '인기', '어쩧고']"
rDFUl2mHIW4,"['멜론', '가수']"
rDFUl2mHIW4,"['키딩', '키링', '발음', '응용', '서리', '키링']"
rDFUl2mHIW4,['일차']
rDFUl2mHIW4,"['관심', '노래', '중독']"
rDFUl2mHIW4,"['부가', '음색', '뭔가', '버거', '노래', '느낌', '킹애']"
rDFUl2mHIW4,"['영차', '영차']"
rDFUl2mHIW4,"['집도', '화이팅']"
rDFUl2mHIW4,
rDFUl2mHIW4,
rDFUl2mHIW4,['키딩']
rDFUl2mHIW4,"['진짜', '다른', '문화인']"
rDFUl2mHIW4,"['놀토', '신청']"
rDFUl2mHIW4,"['세구', '레드', '컬러', '화장', '다른', '이쁘넹']"
rDFUl2mHIW4,['축하']
rDFUl2mHIW4,"['진짜', '노래']"
rDFUl2mHIW4,['안무가']
rDFUl2mHIW4,
rDFUl2mHIW4,"['기념', '아울렛']"
rDFUl2mHIW4,['만이']
rDFUl2mHIW4,"['유툽', '뮤직', '노래', '자동', '노래', '무슨', '신곡', '신곡']"
rDFUl2mHIW4,
rDFUl2mHIW4,
rDFUl2mHIW4,
rDFUl2mHIW4,"['작년', '유튜브', '알고리즘', '뮤비', '퀄리티']"
rDFUl2mHIW4,"['세구', '이마', '일이', '축하']"
rDFUl2mHIW4,
rDFUl2mHIW4,"['오늘', '카페']"
rDFUl2mHIW4,"['한번', '계속', '파트']"
rDFUl2mHIW4,"['자동차', '처음', '사람', '마차']"
rDFUl2mHIW4,
rDFUl2mHIW4,['축하']
rDFUl2mHIW4,['만회']
rDFUl2mHIW4,['축하']
rDFUl2mHIW4,['이슈']
rDFUl2mHIW4,
rDFUl2mHIW4,"['축하', '계속', '노래']"
rDFUl2mHIW4,
rDFUl2mHIW4,"['축하', '포케띠']"
rDFUl2mHIW4,"['위로', '달성']"
rDFUl2mHIW4,['축하']
rDFUl2mHIW4,['축하']
rDFUl2mHIW4,"['축하', '주간']"
rDFUl2mHIW4,['축하']
rDFUl2mHIW4,"['집기', '대컨']"
rDFUl2mHIW4,['축하']
rDFUl2mHIW4,"['주간', '인기상', '투표', '사람', '해줘잉']"
rDFUl2mHIW4,
rDFUl2mHIW4,"['유튜브', '스밍', '매일']"
rDFUl2mHIW4,
rDFUl2mHIW4,['축하']
rDFUl2mHIW4,['축하']
rDFUl2mHIW4,['축하']
rDFUl2mHIW4,['일주일']
rDFUl2mHIW4,
rDFUl2mHIW4,"['일주일', '도랏']"
rDFUl2mHIW4,
rDFUl2mHIW4,"['벌써', '만이', '축하']"
rDFUl2mHIW4,['만이']
rDFUl2mHIW4,['축하']
rDFUl2mHIW4,"['키딩', '축하']"
rDFUl2mHIW4,
rDFUl2mHIW4,['축하']
rDFUl2mHIW4,
rDFUl2mHIW4,
rDFUl2mHIW4,
rDFUl2mHIW4,['다시']
rDFUl2mHIW4,['가즈']
rDFUl2mHIW4,"['전체', '노래', '분위기', '뮤비', '개인', '멤버', '의상', '헤어', '조금']"
rDFUl2mHIW4,
rDFUl2mHIW4,"['감동', '취미', '이파리', '제작', '결과물', '애정', '느낌', '그게', '결과물', '진짜', '이번', '입덕', '도장']"
rDFUl2mHIW4,"['진짜', '바랑', '키딩키딩', '부분', '사실', '모든', '부분', '음색', '멤버']"
rDFUl2mHIW4,"['여러분', '자막']"
rDFUl2mHIW4,"['커피', '카페', '키딩']"
rDFUl2mHIW4,['취향']
rDFUl2mHIW4,
rDFUl2mHIW4,"['집계', '그때']"
rDFUl2mHIW4,['코앞']
rDFUl2mHIW4,
rDFUl2mHIW4,"['일주일', '음위']"
rDFUl2mHIW4,"['오늘', '처음', '세계', '아이돌', '예기', '레전드', '하이']"
rDFUl2mHIW4,['일주일']
rDFUl2mHIW4,"['정도', '런가', '감초', '느낌']"
rDFUl2mHIW4,"['레이브', '버츄', '가수', '모두', '응원', '뮤비', '축하']"
rDFUl2mHIW4,"['오픈', '여기', '중독', '오픈']"
rDFUl2mHIW4,"['키딩', '키딩']"
rDFUl2mHIW4,"['입덕', '부정', '기온', '어차피', '이파리']"
rDFUl2mHIW4,['신곡']
rDFUl2mHIW4,['오늘']
rDFUl2mHIW4,"['아이', '주년', '결성', '축하']"
rDFUl2mHIW4,"['영차', '영차']"
rDFUl2mHIW4,"['진짜', '노래', '언제', '어도', '버들', '명의', '특징', '집도']"
rDFUl2mHIW4,"['모닝', '키딩']"
rDFUl2mHIW4,"['노래', '중독', '거의', '시간']"
rDFUl2mHIW4,"['마치', '트와이스', '처음', '대박', '히트', '만약', '다른', '키딩키딩', '노아', '환호성', '이건', '흥행', '관객', '의자', '바로', '엉덩이', '키딩키딩', '흔드러']"
rDFUl2mHIW4,"['실력', '상승', '느낌', '데뷔', '이번', '히트', '최고', '성적', '달성']"
rDFUl2mHIW4,['한번']
rDFUl2mHIW4,"['개인', '분위기', '노래', '취향', '조금', '나름', '중독', '성도', '뮤비', '퀄리티', '실력', '기대']"
rDFUl2mHIW4,"['릴파넴', '여기']"
rDFUl2mHIW4,"['우리동네', '미세', '만세', '만세']"
rDFUl2mHIW4,"['개인', '제일', '이번', '쨍하', '계심']"
rDFUl2mHIW4,"['애니', '하이라이트', '기도', '음악', '트와이스', '느낌', '얘기', '음악', '특색', '전혀', '얘기', '트와이스', '타이틀', '음원', '생각', '정도', '완성', '애니', '케이팝', '아이돌', '사이', '어딘가']"
rDFUl2mHIW4,['개재']
rDFUl2mHIW4,"['발전', '여기', '개인', '스트리머', '자본', '이상', '과연', '퀄리티', '진짜', '거의', '자본', '메타', '버스', '애니메이션', '정말', '기대', '되어버렷']"
rDFUl2mHIW4,"['세구', '머리']"
rDFUl2mHIW4,"['새벽', '출근', '도장']"
rDFUl2mHIW4,"['뭐임', '빅토리']"
rDFUl2mHIW4,"['현역', '아이돌', '진짜', '감동', '존나']"
rDFUl2mHIW4,"['누구', '포지션', '주마']"
rDFUl2mHIW4,"['아예', '아예']"
rDFUl2mHIW4,"['처음', '락다운', '임팩트', '별로', '생각', '중독', '계속']"
rDFUl2mHIW4,"['댓글', '버츄얼', '댓글', '일부', '분탕러', '거의', '안보', '건가']"
rDFUl2mHIW4,"['세계', '아이돌', '결성', '주년', '축하']"
rDFUl2mHIW4,"['겨울', '이건', '진짜', '계속', '노래']"
rDFUl2mHIW4,"['이분', '누군가']"
rDFUl2mHIW4,"['결성', '주년', '축하']"
rDFUl2mHIW4,"['멜론', '순위', '유지', '거리', '거임']"
rDFUl2mHIW4,"['노창', '때문', '지금', '천재', '노창', '여기']"
rDFUl2mHIW4,
rDFUl2mHIW4,['일주일']
rDFUl2mHIW4,
rDFUl2mHIW4,"['토요일', '멜론', '차트', '어제', '차트', '유지', '멜론', '주간', '인기상', '음중', '진입']"
rDFUl2mHIW4,"['썸네일', '르르땅', '원픽']"
rDFUl2mHIW4,
rDFUl2mHIW4,['그냥']
rDFUl2mHIW4,"['뭔가', '예전', '화질', '움직임']"
rDFUl2mHIW4,
rDFUl2mHIW4,
rDFUl2mHIW4,"['진짜', '레전드', '진짜', '사랑', '헤어', '진짜', '가타', '그룹', '진짜', '자신']"
rDFUl2mHIW4,"['우리', '끼리', '정도']"
rDFUl2mHIW4,"['데뷔', '발전', '쩐다', '뮤비', '모델링', '노래', '전부', '세련']"
rDFUl2mHIW4,"['제발', '음지', '끼리']"
rDFUl2mHIW4,"['이번', '확정']"
rDFUl2mHIW4,"['쪼끔', '마이나스']"
rDFUl2mHIW4,"['일주일', '동안', '노래', '진짜']"
rDFUl2mHIW4,"['아이', '팔로워', '이번', '취향']"
rDFUl2mHIW4,
rDFUl2mHIW4,"['노래', '진짜', '프듀', '라운드', '재질', '노래']"
rDFUl2mHIW4,"['이번', '헤어', '코디']"
rDFUl2mHIW4,"['진짜', '이번', '진짜', '아이돌', '노래', '의상', '심지어', '멤버', '각각', '목소리', '특유', '느낌', '어울림']"
rDFUl2mHIW4,['뽀뽀']
rDFUl2mHIW4,"['노래', '진짜', '매력', '와우']"
rDFUl2mHIW4,
rDFUl2mHIW4,"['락다운', '릴파녬', '안무', '키딩', '보고', '소름', '축하']"
rDFUl2mHIW4,
rDFUl2mHIW4,"['진짜', '아이돌', '이제', '주변']"
rDFUl2mHIW4,"['길거리', '감동']"
rDFUl2mHIW4,['자막']
rDFUl2mHIW4,
rDFUl2mHIW4,['자막']
rDFUl2mHIW4,"['내시', '인기', '체감']"
rDFUl2mHIW4,"['플레이', '뭐시기', '분탕질', '가요']"
rDFUl2mHIW4,"['여기', '사람', '모노']"
rDFUl2mHIW4,['꼬질이들']
rDFUl2mHIW4,"['진짜', '케이팝']"
rDFUl2mHIW4,"['가면', '갈수록', '퀄리티']"
rDFUl2mHIW4,"['아이돌', '느낌']"
rDFUl2mHIW4,"['알고리즘', '노래']"
rDFUl2mHIW4,"['굳이', '페리도트', '이모티콘']"
rDFUl2mHIW4,"['헤어', '방해진', '진짜', '아이돌']"
rDFUl2mHIW4,['키링키']
rDFUl2mHIW4,"['진짜', '아이돌']"
rDFUl2mHIW4,"['멤버', '직접', '가요']"
rDFUl2mHIW4,"['우리', '르르', '우리', '르르', '우리', '르르', '우리', '르르', '우리', '르르', '우리', '르르', '우리', '르르', '우리', '르르', '우리', '르르', '우리', '르르', '우리', '르르', '우리', '르르', '우리', '르르', '우리', '르르', '우리', '르르']"
rDFUl2mHIW4,
rDFUl2mHIW4,"['버튜버', '선두', '주자', '로써', '항상', '화이팅']"
rDFUl2mHIW4,"['진짜', '스타일', '노래', '노래', '중독', '모든']"
rDFUl2mHIW4,"['이분', '캐릭터', '왤케', '업그레이드']"
rDFUl2mHIW4,"['락다운', '처음', '출시', '친구', '락다운', '락다운', '다시', '이후', '겉잡', '팬심', '세계', '아이돌', '자부심', '가지']"
